Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Mint,BUY,26361.6,26965.73,26029.44,1:1.82,2.29%,BULLISH,Head & Shoulders | Downside Risk,25864,26857,UPSIDE: 150 points,Telecom strength | Bharti Airtel gains on tariff hikes,25864 - 26857,25864.0,26857.0,,,,,NO_DATA
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,Mint,SELL,26942.0,25621.2,27354.28,1:3.2,4.9%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25958,26919,DOWNSIDE: 72 points,"FMCG holding support | ITC, HUL steady amid volatility",25958 - 26919,25958.0,26919.0,22353.15,22577.0,22353.15,22508.75,BREACHED_BELOW
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,Mint,BUY,26942.4,28271.47,26539.76,1:3.3,4.93%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25883,26877,UPSIDE: 77 points,"FMCG holding support | ITC, HUL steady amid volatility",25883 - 26877,25883.0,26877.0,22662.25,22857.8,22599.2,22834.3,BREACHED_BELOW
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,Mint,BUY,26507.8,27542.38,26029.53,1:2.16,3.9%,BULLISH,Double Bottom | Reversal Expected,25817,26993,UPSIDE: 146 points,Energy stocks leading | Oil majors positive on crude rally,25817 - 26993,25817.0,26993.0,22874.95,22940.7,22807.95,22907.6,BREACHED_BELOW
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,Mint,SELL,26004.2,25283.35,26445.83,1:1.63,2.77%,BULLISH,Bearish Divergence | Profit Taking,25826,26952,DOWNSIDE: 121 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25826 - 26952,25826.0,26952.0,23036.6,23216.7,22973.95,23190.65,BREACHED_BELOW
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,Mint,BUY,26851.6,28065.62,26446.21,1:2.99,4.52%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25975,26801,UPSIDE: 179 points,Energy stocks leading | Oil majors positive on crude rally,25975 - 26801,25975.0,26801.0,23168.25,23402.7,23132.8,23350.4,BREACHED_BELOW
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,Mint,SELL,26633.0,25392.88,26983.16,1:3.54,4.66%,NEUTRAL,Bullish Engulfing | Support at 26000,25819,26801,DOWNSIDE: 174 points,Cement stocks stable | UltraTech holding ground,25819 - 26801,25819.0,26801.0,23515.4,23708.75,23433.5,23658.35,BREACHED_BELOW
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,Mint,BUY,26569.4,27852.48,26262.93,1:4.19,4.83%,NEUTRAL,RSI Overbought | Consolidation Zone,25925,26937,UPSIDE: 149 points,Q3 earnings season | Corporate profits robust,25925 - 26937,25925.0,26937.0,23751.5,23869.6,23601.4,23668.65,BREACHED_BELOW
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,Mint,BUY,26724.8,27531.9,26334.58,1:2.07,3.02%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25916,26948,UPSIDE: 193 points,Cement stocks stable | UltraTech holding ground,25916 - 26948,25916.0,26948.0,23700.95,23736.5,23451.7,23486.85,BREACHED_BELOW
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,Mint,SELL,27014.2,25934.17,27388.33,1:2.89,4.0%,STRONG BULLISH,Double Bottom | Reversal Expected,25898,26879,DOWNSIDE: 53 points,"FMCG holding support | ITC, HUL steady amid volatility",25898 - 26879,25898.0,26879.0,23433.95,23646.45,23412.2,23591.95,BREACHED_BELOW
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,Mint,BUY,26188.6,27400.4,25765.54,1:2.86,4.63%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25841,26956,UPSIDE: 178 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25841 - 26956,25841.0,26956.0,23600.4,23649.2,23450.2,23519.35,BREACHED_BELOW
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,Mint,BUY,26164.0,26701.85,25797.37,1:1.47,2.06%,BULLISH,RSI Overbought | Consolidation Zone,25978,26866,UPSIDE: 61 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25978 - 26866,25978.0,26866.0,23341.1,23565.15,23136.4,23165.7,BREACHED_BELOW
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,Mint,BUY,27038.4,27848.16,26646.43,1:2.07,2.99%,BULLISH,Higher High-Higher Low | Bull Run Continues,25852,26996,UPSIDE: 100 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25852 - 26996,25852.0,26996.0,23192.6,23350.0,23158.45,23332.35,BREACHED_BELOW
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,Mint,SELL,26776.8,25583.01,27157.68,1:3.13,4.46%,NEUTRAL,Bearish Divergence | Profit Taking,25841,26999,DOWNSIDE: 140 points,FII flows remain positive | Foreign buying continues,25841 - 26999,25841.0,26999.0,23150.3,23306.5,23145.8,23250.1,BREACHED_BELOW
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,Mint,SELL,26592.2,25965.26,27037.01,1:1.41,2.36%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25921,26975,DOWNSIDE: 185 points,"Chemical sector focus | Atul, Bayer gains on exports",25921 - 26975,25921.0,26975.0,23190.4,23214.7,22857.45,22904.45,BREACHED_BELOW
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,Mint,BUY,26686.6,27423.38,26404.18,1:2.61,2.76%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25822,26908,UPSIDE: 127 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25822 - 26908,25822.0,26908.0,21758.4,22254.0,21743.65,22161.6,BREACHED_BELOW
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,Mint,BUY,26192.0,27178.06,25691.17,1:1.97,3.76%,BULLISH,Head & Shoulders | Downside Risk,25893,26899,UPSIDE: 135 points,"FMCG holding support | ITC, HUL steady amid volatility",25893 - 26899,25893.0,26899.0,22446.75,22697.2,22270.85,22535.85,BREACHED_BELOW
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,Mint,BUY,26292.4,27293.36,25940.17,1:2.84,3.81%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25801,26840,UPSIDE: 96 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25801 - 26840,25801.0,26840.0,22460.3,22468.7,22353.25,22399.15,BREACHED_BELOW
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,Mint,BUY,26475.8,27283.46,26091.56,1:2.1,3.05%,BULLISH,Bearish Divergence | Profit Taking,25872,26980,UPSIDE: 80 points,"Chemical sector focus | Atul, Bayer gains on exports",25872 - 26980,25872.0,26980.0,,,,,NO_DATA
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,Mint,BUY,26894.2,27516.42,26404.63,1:1.27,2.31%,NEUTRAL/BEARISH,Higher High-Higher Low | Bull Run Continues,25990,26840,UPSIDE: 120 points,"Chemical sector focus | Atul, Bayer gains on exports",25990 - 26840,25990.0,26840.0,,,,,NO_DATA
2025-04-15,Tuesday,April,9:00 AM - MARKET OPEN,Mint,SELL,26392.6,25427.27,26885.11,1:1.96,3.66%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25987,26804,DOWNSIDE: 174 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25987 - 26804,25987.0,26804.0,23368.35,23368.35,23207.0,23328.55,BREACHED_BELOW
2025-04-16,Wednesday,April,9:00 AM - MARKET OPEN,Mint,SELL,27091.0,26238.36,27444.46,1:2.41,3.15%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25809,26841,DOWNSIDE: 71 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25809 - 26841,25809.0,26841.0,23344.1,23452.2,23273.05,23437.2,BREACHED_BELOW
2025-04-18,Friday,April,9:00 AM - MARKET OPEN,Mint,SELL,26303.4,25523.14,26767.58,1:1.68,2.97%,STRONG BULLISH,Triangle Breakout | Directional Move,25895,26882,DOWNSIDE: 107 points,Cement stocks stable | UltraTech holding ground,25895 - 26882,25895.0,26882.0,,,,,NO_DATA
2025-04-22,Tuesday,April,9:00 AM - MARKET OPEN,Mint,SELL,26967.8,26038.44,27443.6,1:1.95,3.45%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25855,26920,DOWNSIDE: 81 points,"Chemical sector focus | Atul, Bayer gains on exports",25855 - 26920,25855.0,26920.0,24185.4,24242.6,24072.0,24167.25,BREACHED_BELOW
2025-04-23,Wednesday,April,9:00 AM - MARKET OPEN,Mint,BUY,26679.2,27551.0,26185.46,1:1.77,3.27%,BULLISH,Bearish Divergence | Profit Taking,25939,26957,UPSIDE: 111 points,FII flows remain positive | Foreign buying continues,25939 - 26957,25939.0,26957.0,24357.6,24359.3,24119.95,24328.95,BREACHED_BELOW
2025-04-24,Thursday,April,9:00 AM - MARKET OPEN,Mint,SELL,26143.6,25126.99,26644.99,1:2.03,3.89%,NEUTRAL,Breakout above 26500 | Momentum Building,25992,26870,DOWNSIDE: 117 points,Telecom strength | Bharti Airtel gains on tariff hikes,25992 - 26870,25992.0,26870.0,24277.9,24347.85,24216.15,24246.7,BREACHED_BELOW
2025-04-25,Friday,April,9:00 AM - MARKET OPEN,Mint,BUY,26587.0,27869.97,26121.99,1:2.76,4.83%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25899,26938,UPSIDE: 158 points,DII support strong | Domestic funds accumulating,25899 - 26938,25899.0,26938.0,24289.0,24365.45,23847.85,24039.35,BREACHED_BELOW
2025-04-28,Monday,April,9:00 AM - MARKET OPEN,Mint,BUY,26843.4,27772.61,26444.37,1:2.33,3.46%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25800,26966,UPSIDE: 133 points,Telecom strength | Bharti Airtel gains on tariff hikes,25800 - 26966,25800.0,26966.0,24070.25,24355.1,24054.05,24328.5,BREACHED_BELOW
2025-04-29,Tuesday,April,9:00 AM - MARKET OPEN,Mint,SELL,26924.8,25863.1,27451.77,1:2.01,3.94%,BULLISH,Double Bottom | Reversal Expected,25879,26839,DOWNSIDE: 177 points,Energy stocks leading | Oil majors positive on crude rally,25879 - 26839,25879.0,26839.0,24370.7,24457.65,24290.75,24335.95,BREACHED_BELOW
2025-04-30,Wednesday,April,9:00 AM - MARKET OPEN,Mint,SELL,26962.2,25697.96,27413.47,1:2.8,4.69%,NEUTRAL,Support Breach | Watch 25800,25949,26905,DOWNSIDE: 113 points,Cement stocks stable | UltraTech holding ground,25949 - 26905,25949.0,26905.0,24342.05,24396.15,24198.75,24334.2,BREACHED_BELOW
2025-05-01,Thursday,May,9:00 AM - MARKET OPEN,Mint,SELL,27046.6,26197.55,27470.13,1:2.0,3.14%,STRONG BULLISH,Bearish Divergence | Profit Taking,25814,26997,DOWNSIDE: 165 points,"Realty sector gaining traction | DLF, Oberoi up",25814 - 26997,25814.0,26997.0,,,,,NO_DATA
2025-05-02,Friday,May,9:00 AM - MARKET OPEN,Mint,BUY,26391.0,27462.98,26077.22,1:3.42,4.06%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25926,26956,UPSIDE: 193 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25926 - 26956,25926.0,26956.0,24311.9,24589.15,24238.5,24346.7,BREACHED_BELOW
2025-05-05,Monday,May,9:00 AM - MARKET OPEN,Mint,SELL,26850.4,25741.61,27161.96,1:3.56,4.13%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25892,26938,DOWNSIDE: 79 points,"Chemical sector focus | Atul, Bayer gains on exports",25892 - 26938,25892.0,26938.0,24419.5,24526.4,24400.65,24461.15,BREACHED_BELOW
2025-05-06,Tuesday,May,9:00 AM - MARKET OPEN,Mint,SELL,26533.8,25459.61,26885.72,1:3.05,4.05%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25808,26935,DOWNSIDE: 50 points,Cement stocks stable | UltraTech holding ground,25808 - 26935,25808.0,26935.0,24500.75,24509.65,24331.8,24379.6,BREACHED_BELOW
2025-05-07,Wednesday,May,9:00 AM - MARKET OPEN,Mint,BUY,26946.2,28273.34,26504.44,1:3.0,4.93%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25840,26809,UPSIDE: 178 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25840 - 26809,25840.0,26809.0,24233.3,24449.6,24220.0,24414.4,BREACHED_BELOW
2025-05-08,Thursday,May,9:00 AM - MARKET OPEN,Mint,BUY,26494.6,27311.81,26068.15,1:1.92,3.08%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25865,26932,UPSIDE: 60 points,Cement stocks stable | UltraTech holding ground,25865 - 26932,25865.0,26932.0,24431.5,24447.25,24150.2,24273.8,BREACHED_BELOW
2025-05-09,Friday,May,9:00 AM - MARKET OPEN,Mint,SELL,26773.0,25650.73,27087.68,1:3.57,4.19%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25935,26829,DOWNSIDE: 178 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25935 - 26829,25935.0,26829.0,23935.75,24164.25,23935.75,24008.0,BREACHED_BELOW
2025-05-12,Monday,May,9:00 AM - MARKET OPEN,Mint,BUY,26441.4,27478.73,26088.72,1:2.94,3.92%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25983,26826,UPSIDE: 173 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25983 - 26826,25983.0,26826.0,24420.1,24944.8,24378.85,24924.7,BREACHED_BELOW
2025-05-13,Tuesday,May,9:00 AM - MARKET OPEN,Mint,BUY,26321.8,27295.38,25850.5,1:2.07,3.7%,BULLISH,Moving Average Crossover | Trend Change,25910,26964,UPSIDE: 180 points,Telecom strength | Bharti Airtel gains on tariff hikes,25910 - 26964,25910.0,26964.0,24864.05,24973.8,24547.5,24578.35,BREACHED_BELOW
2025-05-14,Wednesday,May,9:00 AM - MARKET OPEN,Mint,BUY,27074.2,28296.49,26677.2,1:3.08,4.51%,NEUTRAL,Golden Cross | Resistance at 27000,25847,26835,UPSIDE: 68 points,"FMCG holding support | ITC, HUL steady amid volatility",25847 - 26835,25847.0,26835.0,24613.8,24767.55,24535.55,24666.9,BREACHED_BELOW
2025-05-15,Thursday,May,9:00 AM - MARKET OPEN,Mint,SELL,26256.6,25081.94,26530.35,1:4.29,4.47%,NEUTRAL,Moving Average Crossover | Trend Change,25976,26905,DOWNSIDE: 199 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25976 - 26905,25976.0,26905.0,24694.45,25116.25,24494.45,25062.1,BREACHED_BELOW
2025-05-16,Friday,May,9:00 AM - MARKET OPEN,Mint,SELL,26658.0,25722.23,27180.75,1:1.79,3.51%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25872,26977,DOWNSIDE: 167 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25872 - 26977,25872.0,26977.0,25064.65,25070.0,24953.05,25019.8,BREACHED_BELOW
2025-05-19,Monday,May,9:00 AM - MARKET OPEN,Mint,SELL,26527.4,25702.8,26810.05,1:2.92,3.11%,BULLISH,Bearish Divergence | Profit Taking,25924,26990,DOWNSIDE: 170 points,"Realty sector gaining traction | DLF, Oberoi up",25924 - 26990,25924.0,26990.0,25005.35,25062.95,24916.65,24945.45,BREACHED_BELOW
2025-05-20,Tuesday,May,9:00 AM - MARKET OPEN,Mint,BUY,27123.8,28152.96,26678.64,1:2.31,3.79%,BULLISH,RSI Overbought | Consolidation Zone,25931,26999,UPSIDE: 77 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25931 - 26999,25931.0,26999.0,24996.2,25010.35,24669.7,24683.9,BREACHED_BELOW
2025-05-21,Wednesday,May,9:00 AM - MARKET OPEN,Mint,SELL,26925.2,25946.87,27437.18,1:1.91,3.63%,NEUTRAL,Triangle Breakout | Directional Move,25805,26980,DOWNSIDE: 120 points,"FMCG holding support | ITC, HUL steady amid volatility",25805 - 26980,25805.0,26980.0,24744.25,24946.2,24685.35,24813.45,BREACHED_BELOW
2025-05-22,Thursday,May,9:00 AM - MARKET OPEN,Mint,BUY,26854.6,28110.54,26343.09,1:2.46,4.68%,BULLISH,Golden Cross | Resistance at 27000,25817,26896,UPSIDE: 156 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25817 - 26896,25817.0,26896.0,24733.95,24737.5,24462.4,24609.7,BREACHED_BELOW
2025-05-26,Monday,May,9:00 AM - MARKET OPEN,Mint,BUY,27099.0,28042.66,26718.0,1:2.48,3.48%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25803,26967,UPSIDE: 85 points,Telecom strength | Bharti Airtel gains on tariff hikes,25803 - 26967,25803.0,26967.0,24919.35,25079.2,24900.5,25001.15,BREACHED_BELOW
2025-05-27,Tuesday,May,9:00 AM - MARKET OPEN,Mint,SELL,26795.4,25837.13,27249.37,1:2.11,3.58%,BULLISH,Golden Cross | Resistance at 27000,25932,26863,DOWNSIDE: 103 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25932 - 26863,25932.0,26863.0,24956.65,25062.9,24704.1,24826.2,BREACHED_BELOW
2025-05-28,Wednesday,May,9:00 AM - MARKET OPEN,Mint,SELL,27252.8,25940.19,27756.23,1:2.61,4.82%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25923,26924,DOWNSIDE: 164 points,"Realty sector gaining traction | DLF, Oberoi up",25923 - 26924,25923.0,26924.0,24832.5,24864.25,24737.05,24752.45,BREACHED_BELOW
2025-05-29,Thursday,May,9:00 AM - MARKET OPEN,Mint,SELL,27233.2,26641.79,27526.83,1:2.01,2.17%,BULLISH,Triangle Breakout | Directional Move,25802,26853,DOWNSIDE: 142 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25802 - 26853,25802.0,26853.0,24825.1,24892.6,24677.3,24833.6,BREACHED_BELOW
2025-05-30,Friday,May,9:00 AM - MARKET OPEN,Mint,SELL,26308.6,25167.16,26693.86,1:2.96,4.34%,BULLISH,Bearish Divergence | Profit Taking,25941,26896,DOWNSIDE: 171 points,Cement stocks stable | UltraTech holding ground,25941 - 26896,25941.0,26896.0,24812.6,24863.95,24717.4,24750.7,BREACHED_BELOW
2025-06-02,Monday,June,9:00 AM - MARKET OPEN,Mint,BUY,27286.0,28186.03,26851.38,1:2.07,3.3%,BULLISH,Head & Shoulders | Downside Risk,25962,26845,UPSIDE: 52 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25962 - 26845,25962.0,26845.0,24669.7,24754.4,24526.15,24716.6,BREACHED_BELOW
2025-06-03,Tuesday,June,9:00 AM - MARKET OPEN,Mint,BUY,26831.4,27968.91,26471.65,1:3.16,4.24%,BULLISH,Bearish Divergence | Profit Taking,25969,26889,UPSIDE: 171 points,Energy stocks leading | Oil majors positive on crude rally,25969 - 26889,25969.0,26889.0,24786.3,24845.1,24502.15,24542.5,BREACHED_BELOW
2025-06-04,Wednesday,June,9:00 AM - MARKET OPEN,Mint,BUY,26479.8,27251.94,26045.16,1:1.78,2.92%,STRONG BULLISH,Double Bottom | Reversal Expected,25903,26856,UPSIDE: 146 points,"FMCG holding support | ITC, HUL steady amid volatility",25903 - 26856,25903.0,26856.0,24560.45,24644.25,24530.45,24620.2,BREACHED_BELOW
2025-06-05,Thursday,June,9:00 AM - MARKET OPEN,Mint,SELL,27207.2,26605.25,27705.41,1:1.21,2.21%,NEUTRAL/BEARISH,Bullish Engulfing | Support at 26000,25908,26915,DOWNSIDE: 89 points,"Chemical sector focus | Atul, Bayer gains on exports",25908 - 26915,25908.0,26915.0,24691.2,24899.85,24613.1,24750.9,BREACHED_BELOW
2025-06-06,Friday,June,9:00 AM - MARKET OPEN,Mint,BUY,26701.6,27584.29,26187.25,1:1.72,3.31%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25815,26880,UPSIDE: 150 points,"Realty sector gaining traction | DLF, Oberoi up",25815 - 26880,25815.0,26880.0,24748.7,25029.5,24671.45,25003.05,BREACHED_BELOW
2025-06-09,Monday,June,9:00 AM - MARKET OPEN,Mint,BUY,26429.0,27523.74,25928.38,1:2.19,4.14%,NEUTRAL,Bullish Engulfing | Support at 26000,25959,26962,UPSIDE: 114 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25959 - 26962,25959.0,26962.0,25160.1,25160.1,25077.15,25103.2,BREACHED_BELOW
2025-06-10,Tuesday,June,9:00 AM - MARKET OPEN,Mint,SELL,26367.4,25514.15,26868.18,1:1.7,3.24%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25887,26804,DOWNSIDE: 109 points,FII flows remain positive | Foreign buying continues,25887 - 26804,25887.0,26804.0,25196.05,25199.3,25055.45,25104.25,BREACHED_BELOW
2025-06-11,Wednesday,June,9:00 AM - MARKET OPEN,Mint,SELL,27191.8,25872.23,27527.85,1:3.93,4.85%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25858,26875,DOWNSIDE: 55 points,"FMCG holding support | ITC, HUL steady amid volatility",25858 - 26875,25858.0,26875.0,25134.15,25222.4,25081.3,25141.4,BREACHED_BELOW
2025-06-12,Thursday,June,9:00 AM - MARKET OPEN,Mint,BUY,26621.2,27616.15,26244.95,1:2.64,3.74%,NEUTRAL,Double Bottom | Reversal Expected,25940,26848,UPSIDE: 169 points,"Realty sector gaining traction | DLF, Oberoi up",25940 - 26848,25940.0,26848.0,25164.45,25196.2,24825.9,24888.2,BREACHED_BELOW
2025-06-13,Friday,June,9:00 AM - MARKET OPEN,Mint,BUY,26519.6,27811.07,26207.72,1:4.14,4.87%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25970,26912,UPSIDE: 193 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25970 - 26912,25970.0,26912.0,24473.0,24754.35,24473.0,24718.6,BREACHED_BELOW
2025-06-16,Monday,June,9:00 AM - MARKET OPEN,Mint,SELL,26497.0,25657.85,26770.24,1:3.07,3.17%,NEUTRAL,RSI Overbought | Consolidation Zone,25998,26954,DOWNSIDE: 184 points,Cement stocks stable | UltraTech holding ground,25998 - 26954,25998.0,26954.0,24732.35,24967.1,24703.6,24946.5,BREACHED_BELOW
2025-06-17,Tuesday,June,9:00 AM - MARKET OPEN,Mint,BUY,26638.4,27611.0,26125.89,1:1.9,3.65%,BULLISH,RSI Overbought | Consolidation Zone,25991,26935,UPSIDE: 61 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25991 - 26935,25991.0,26935.0,24977.85,24982.05,24813.7,24853.4,BREACHED_BELOW
2025-06-18,Wednesday,June,9:00 AM - MARKET OPEN,Mint,SELL,27063.8,26425.62,27387.3,1:1.97,2.36%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25850,26850,DOWNSIDE: 50 points,Cement stocks stable | UltraTech holding ground,25850 - 26850,25850.0,26850.0,24788.35,24947.55,24750.45,24812.05,BREACHED_BELOW
2025-06-19,Thursday,June,9:00 AM - MARKET OPEN,Mint,BUY,26600.2,27355.24,26084.28,1:1.46,2.84%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25969,26848,UPSIDE: 148 points,Energy stocks leading | Oil majors positive on crude rally,25969 - 26848,25969.0,26848.0,24803.25,24863.1,24733.4,24793.25,BREACHED_BELOW
2025-06-20,Friday,June,9:00 AM - MARKET OPEN,Mint,BUY,27238.6,28284.28,26854.67,1:2.72,3.84%,NEUTRAL,Moving Average Crossover | Trend Change,25918,26915,UPSIDE: 158 points,Energy stocks leading | Oil majors positive on crude rally,25918 - 26915,25918.0,26915.0,24787.65,25136.2,24783.65,25112.4,BREACHED_BELOW
2025-06-23,Monday,June,9:00 AM - MARKET OPEN,Mint,BUY,27088.0,28181.33,26563.9,1:2.09,4.04%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25867,26982,UPSIDE: 196 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25867 - 26982,25867.0,26982.0,24939.75,25057.0,24824.85,24971.9,BREACHED_BELOW
2025-06-24,Tuesday,June,9:00 AM - MARKET OPEN,Mint,BUY,27212.4,28176.44,26693.08,1:1.86,3.54%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25968,26890,UPSIDE: 147 points,FII flows remain positive | Foreign buying continues,25968 - 26890,25968.0,26890.0,25179.9,25317.7,24999.7,25044.35,BREACHED_BELOW
2025-06-25,Wednesday,June,9:00 AM - MARKET OPEN,Mint,BUY,27172.8,28247.72,26653.31,1:2.07,3.96%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25808,26987,UPSIDE: 174 points,Telecom strength | Bharti Airtel gains on tariff hikes,25808 - 26987,25808.0,26987.0,25150.35,25266.8,25125.05,25244.75,BREACHED_BELOW
2025-06-26,Thursday,June,9:00 AM - MARKET OPEN,Mint,SELL,26853.2,25544.29,27308.86,1:2.87,4.87%,STRONG BULLISH,Golden Cross | Resistance at 27000,25886,26986,DOWNSIDE: 96 points,Q3 earnings season | Corporate profits robust,25886 - 26986,25886.0,26986.0,25268.95,25565.3,25259.9,25549.0,BREACHED_BELOW
2025-06-27,Friday,June,9:00 AM - MARKET OPEN,Mint,SELL,26450.6,25284.9,26794.46,1:3.39,4.41%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25884,26986,DOWNSIDE: 171 points,FII flows remain positive | Foreign buying continues,25884 - 26986,25884.0,26986.0,25576.65,25654.2,25523.55,25637.8,BREACHED_BELOW
2025-07-01,Tuesday,July,9:00 AM - MARKET OPEN,Mint,BUY,26709.0,27943.87,26253.21,1:2.71,4.62%,STRONG BULLISH,Double Bottom | Reversal Expected,25853,26931,UPSIDE: 78 points,DII support strong | Domestic funds accumulating,25853 - 26931,25853.0,26931.0,25551.35,25593.4,25501.8,25541.8,BREACHED_BELOW
2025-07-02,Wednesday,July,9:00 AM - MARKET OPEN,Mint,SELL,27314.4,26680.6,27614.64,1:2.11,2.32%,BULLISH,Moving Average Crossover | Trend Change,25817,26956,DOWNSIDE: 110 points,FII flows remain positive | Foreign buying continues,25817 - 26956,25817.0,26956.0,25588.3,25608.1,25378.75,25453.4,BREACHED_BELOW
2025-07-03,Thursday,July,9:00 AM - MARKET OPEN,Mint,BUY,27335.8,28164.68,26842.2,1:1.68,3.03%,STRONG BULLISH,Triangle Breakout | Directional Move,25877,26969,UPSIDE: 118 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25877 - 26969,25877.0,26969.0,25505.1,25587.5,25384.35,25405.3,BREACHED_BELOW
2025-07-04,Friday,July,9:00 AM - MARKET OPEN,Mint,BUY,26798.2,28029.89,26278.78,1:2.37,4.6%,NEUTRAL,Bearish Divergence | Profit Taking,25966,26866,UPSIDE: 113 points,Telecom strength | Bharti Airtel gains on tariff hikes,25966 - 26866,25966.0,26866.0,25428.85,25470.25,25331.65,25461.0,BREACHED_BELOW
2025-07-07,Monday,July,9:00 AM - MARKET OPEN,Mint,BUY,27191.6,28500.12,26828.15,1:3.6,4.81%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25829,26951,UPSIDE: 53 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25829 - 26951,25829.0,26951.0,25450.45,25489.8,25407.25,25461.3,BREACHED_BELOW
