Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26944.6,26237.86,27304.72,1:1.96,2.62%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25820,26996,DOWNSIDE: 129 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25820 - 26996,25820.0,26996.0,,,,,NO_DATA
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26655.0,25967.45,27146.73,1:1.4,2.58%,NEUTRAL,Triangle Breakout | Directional Move,25830,26852,DOWNSIDE: 168 points,DII support strong | Domestic funds accumulating,25830 - 26852,25830.0,26852.0,22353.15,22577.0,22353.15,22508.75,BREACHED_BELOW
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26252.4,25521.64,26630.45,1:1.93,2.78%,STRONG BULLISH,Head & Shoulders | Downside Risk,25837,26983,DOWNSIDE: 193 points,Energy stocks leading | Oil majors positive on crude rally,25837 - 26983,25837.0,26983.0,22662.25,22857.8,22599.2,22834.3,BREACHED_BELOW
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26435.8,27314.79,26018.58,1:2.11,3.32%,NEUTRAL,Breakout above 26500 | Momentum Building,25809,26984,UPSIDE: 114 points,"Realty sector gaining traction | DLF, Oberoi up",25809 - 26984,25809.0,26984.0,22874.95,22940.7,22807.95,22907.6,BREACHED_BELOW
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26248.2,25083.21,26763.05,1:2.26,4.44%,NEUTRAL,Support Breach | Watch 25800,25916,26827,DOWNSIDE: 186 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25916 - 26827,25916.0,26827.0,23036.6,23216.7,22973.95,23190.65,BREACHED_BELOW
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26431.6,25604.62,26939.05,1:1.63,3.13%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25834,26888,DOWNSIDE: 83 points,DII support strong | Domestic funds accumulating,25834 - 26888,25834.0,26888.0,23168.25,23402.7,23132.8,23350.4,BREACHED_BELOW
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26487.0,27696.56,26182.6,1:3.97,4.57%,NEUTRAL,Bearish Divergence | Profit Taking,25817,26958,UPSIDE: 87 points,DII support strong | Domestic funds accumulating,25817 - 26958,25817.0,26958.0,23515.4,23708.75,23433.5,23658.35,BREACHED_BELOW
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26604.4,25521.39,26978.26,1:2.9,4.07%,BULLISH,Breakout above 26500 | Momentum Building,25929,26990,DOWNSIDE: 117 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25929 - 26990,25929.0,26990.0,23751.5,23869.6,23601.4,23668.65,BREACHED_BELOW
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26301.8,27521.32,25788.9,1:2.38,4.64%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25821,26829,UPSIDE: 105 points,"FMCG holding support | ITC, HUL steady amid volatility",25821 - 26829,25821.0,26829.0,23700.95,23736.5,23451.7,23486.85,BREACHED_BELOW
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26336.2,25780.96,26711.88,1:1.48,2.11%,NEUTRAL,RSI Overbought | Consolidation Zone,25947,26880,DOWNSIDE: 149 points,Q3 earnings season | Corporate profits robust,25947 - 26880,25947.0,26880.0,23433.95,23646.45,23412.2,23591.95,BREACHED_BELOW
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26781.6,27757.02,26410.67,1:2.63,3.64%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25838,26934,UPSIDE: 71 points,Q3 earnings season | Corporate profits robust,25838 - 26934,25838.0,26934.0,23600.4,23649.2,23450.2,23519.35,BREACHED_BELOW
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26265.0,25466.58,26602.26,1:2.37,3.04%,BULLISH,Head & Shoulders | Downside Risk,25931,26804,DOWNSIDE: 129 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25931 - 26804,25931.0,26804.0,23341.1,23565.15,23136.4,23165.7,BREACHED_BELOW
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26506.4,27403.76,26153.66,1:2.54,3.39%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25923,26992,UPSIDE: 149 points,"FMCG holding support | ITC, HUL steady amid volatility",25923 - 26992,25923.0,26992.0,23192.6,23350.0,23158.45,23332.35,BREACHED_BELOW
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,Money Control,BUY,27051.8,27772.03,26568.82,1:1.49,2.66%,BULLISH,Moving Average Crossover | Trend Change,25801,26839,UPSIDE: 80 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25801 - 26839,25801.0,26839.0,23150.3,23306.5,23145.8,23250.1,BREACHED_BELOW
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26833.2,26000.79,27144.8,1:2.67,3.1%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25842,26921,DOWNSIDE: 131 points,Energy stocks leading | Oil majors positive on crude rally,25842 - 26921,25842.0,26921.0,23190.4,23214.7,22857.45,22904.45,BREACHED_BELOW
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26956.6,25787.01,27230.56,1:4.27,4.34%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25893,26951,DOWNSIDE: 60 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25893 - 26951,25893.0,26951.0,21758.4,22254.0,21743.65,22161.6,BREACHED_BELOW
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26797.0,25535.72,27322.73,1:2.4,4.71%,STRONG BULLISH,Bearish Divergence | Profit Taking,25907,26878,DOWNSIDE: 101 points,Cement stocks stable | UltraTech holding ground,25907 - 26878,25907.0,26878.0,22446.75,22697.2,22270.85,22535.85,BREACHED_BELOW
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26357.4,27553.47,25887.69,1:2.55,4.54%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25897,26804,UPSIDE: 64 points,Energy stocks leading | Oil majors positive on crude rally,25897 - 26804,25897.0,26804.0,22460.3,22468.7,22353.25,22399.15,BREACHED_BELOW
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26208.8,25602.04,26527.66,1:1.9,2.32%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25800,26959,DOWNSIDE: 168 points,Energy stocks leading | Oil majors positive on crude rally,25800 - 26959,25800.0,26959.0,,,,,NO_DATA
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26315.2,25594.94,26835.58,1:1.38,2.74%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25994,26907,DOWNSIDE: 87 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25994 - 26907,25994.0,26907.0,,,,,NO_DATA
2025-04-15,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26843.6,28117.79,26535.99,1:4.14,4.75%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25949,26945,UPSIDE: 59 points,DII support strong | Domestic funds accumulating,25949 - 26945,25949.0,26945.0,23368.35,23368.35,23207.0,23328.55,BREACHED_BELOW
2025-04-16,Wednesday,April,9:00 AM - MARKET OPEN,Money Control,BUY,27065.0,27753.21,26792.84,1:2.53,2.54%,BULLISH,Higher High-Higher Low | Bull Run Continues,25827,26845,UPSIDE: 183 points,Energy stocks leading | Oil majors positive on crude rally,25827 - 26845,25827.0,26845.0,23344.1,23452.2,23273.05,23437.2,BREACHED_BELOW
2025-04-18,Friday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26563.4,27542.66,26273.92,1:3.38,3.69%,STRONG BULLISH,Triangle Breakout | Directional Move,25834,26810,UPSIDE: 99 points,Q3 earnings season | Corporate profits robust,25834 - 26810,25834.0,26810.0,,,,,NO_DATA
2025-04-22,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26555.8,25853.52,27042.19,1:1.44,2.64%,BULLISH,Double Bottom | Reversal Expected,25828,26911,DOWNSIDE: 98 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25828 - 26911,25828.0,26911.0,24185.4,24242.6,24072.0,24167.25,BREACHED_BELOW
2025-04-23,Wednesday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26705.2,27441.67,26287.62,1:1.76,2.76%,NEUTRAL,Head & Shoulders | Downside Risk,25997,26955,UPSIDE: 153 points,Cement stocks stable | UltraTech holding ground,25997 - 26955,25997.0,26955.0,24357.6,24359.3,24119.95,24328.95,BREACHED_BELOW
2025-04-24,Thursday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26282.6,25344.85,26795.48,1:1.83,3.57%,STRONG BULLISH,Double Bottom | Reversal Expected,25980,26953,DOWNSIDE: 172 points,Q3 earnings season | Corporate profits robust,25980 - 26953,25980.0,26953.0,24277.9,24347.85,24216.15,24246.7,BREACHED_BELOW
2025-04-25,Friday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26606.0,25695.3,26951.49,1:2.64,3.42%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25957,26817,DOWNSIDE: 138 points,Energy stocks leading | Oil majors positive on crude rally,25957 - 26817,25957.0,26817.0,24289.0,24365.45,23847.85,24039.35,BREACHED_BELOW
2025-04-28,Monday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26970.4,28021.56,26470.16,1:2.1,3.9%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25948,26839,UPSIDE: 185 points,"FMCG holding support | ITC, HUL steady amid volatility",25948 - 26839,25948.0,26839.0,24070.25,24355.1,24054.05,24328.5,BREACHED_BELOW
2025-04-29,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,SELL,27062.8,26014.68,27335.87,1:3.84,3.87%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25837,26864,DOWNSIDE: 164 points,Q3 earnings season | Corporate profits robust,25837 - 26864,25837.0,26864.0,24370.7,24457.65,24290.75,24335.95,BREACHED_BELOW
2025-04-30,Wednesday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26941.2,26160.45,27347.98,1:1.92,2.9%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25983,27000,DOWNSIDE: 184 points,Energy stocks leading | Oil majors positive on crude rally,25983 - 27000,25983.0,27000.0,24342.05,24396.15,24198.75,24334.2,BREACHED_BELOW
2025-05-01,Thursday,May,9:00 AM - MARKET OPEN,Money Control,BUY,26912.6,27558.41,26501.39,1:1.57,2.4%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25908,26813,UPSIDE: 73 points,DII support strong | Domestic funds accumulating,25908 - 26813,25908.0,26813.0,,,,,NO_DATA
2025-05-02,Friday,May,9:00 AM - MARKET OPEN,Money Control,BUY,26480.0,27730.49,26060.24,1:2.98,4.72%,NEUTRAL,Support Breach | Watch 25800,25956,26816,UPSIDE: 122 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25956 - 26816,25956.0,26816.0,24311.9,24589.15,24238.5,24346.7,BREACHED_BELOW
2025-05-05,Monday,May,9:00 AM - MARKET OPEN,Money Control,SELL,26454.4,25915.26,26886.14,1:1.25,2.04%,NEUTRAL,Bullish Engulfing | Support at 26000,25847,26863,DOWNSIDE: 182 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25847 - 26863,25847.0,26863.0,24419.5,24526.4,24400.65,24461.15,BREACHED_BELOW
2025-05-06,Tuesday,May,9:00 AM - MARKET OPEN,Money Control,SELL,26736.8,25400.79,27242.15,1:2.64,5.0%,BULLISH,Triangle Breakout | Directional Move,25845,26986,DOWNSIDE: 153 points,Q3 earnings season | Corporate profits robust,25845 - 26986,25845.0,26986.0,24500.75,24509.65,24331.8,24379.6,BREACHED_BELOW
2025-05-07,Wednesday,May,9:00 AM - MARKET OPEN,Money Control,SELL,26730.2,25617.15,27126.61,1:2.81,4.16%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25871,26802,DOWNSIDE: 144 points,"FMCG holding support | ITC, HUL steady amid volatility",25871 - 26802,25871.0,26802.0,24233.3,24449.6,24220.0,24414.4,BREACHED_BELOW
2025-05-08,Thursday,May,9:00 AM - MARKET OPEN,Money Control,SELL,26998.6,26278.49,27446.62,1:1.61,2.67%,BULLISH,Bearish Divergence | Profit Taking,25815,26882,DOWNSIDE: 168 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25815 - 26882,25815.0,26882.0,24431.5,24447.25,24150.2,24273.8,BREACHED_BELOW
2025-05-09,Friday,May,9:00 AM - MARKET OPEN,Money Control,SELL,26436.0,25417.55,26738.81,1:3.36,3.85%,NEUTRAL,Double Bottom | Reversal Expected,25981,26931,DOWNSIDE: 193 points,Cement stocks stable | UltraTech holding ground,25981 - 26931,25981.0,26931.0,23935.75,24164.25,23935.75,24008.0,BREACHED_BELOW
2025-05-12,Monday,May,9:00 AM - MARKET OPEN,Money Control,BUY,26695.4,27680.41,26413.47,1:3.49,3.69%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25834,26818,UPSIDE: 180 points,Telecom strength | Bharti Airtel gains on tariff hikes,25834 - 26818,25834.0,26818.0,24420.1,24944.8,24378.85,24924.7,BREACHED_BELOW
2025-05-13,Tuesday,May,9:00 AM - MARKET OPEN,Money Control,BUY,26303.8,26923.82,25988.11,1:1.96,2.36%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25835,26855,UPSIDE: 148 points,"Chemical sector focus | Atul, Bayer gains on exports",25835 - 26855,25835.0,26855.0,24864.05,24973.8,24547.5,24578.35,BREACHED_BELOW
2025-05-14,Wednesday,May,9:00 AM - MARKET OPEN,Money Control,BUY,26588.2,27236.47,26301.95,1:2.26,2.44%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25946,26950,UPSIDE: 195 points,Q3 earnings season | Corporate profits robust,25946 - 26950,25946.0,26950.0,24613.8,24767.55,24535.55,24666.9,BREACHED_BELOW
2025-05-15,Thursday,May,9:00 AM - MARKET OPEN,Money Control,SELL,27064.6,25984.43,27468.49,1:2.67,3.99%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25897,26881,DOWNSIDE: 176 points,Cement stocks stable | UltraTech holding ground,25897 - 26881,25897.0,26881.0,24694.45,25116.25,24494.45,25062.1,BREACHED_BELOW
2025-05-16,Friday,May,9:00 AM - MARKET OPEN,Money Control,SELL,26761.0,26192.68,27133.06,1:1.53,2.12%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25839,26995,DOWNSIDE: 168 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25839 - 26995,25839.0,26995.0,25064.65,25070.0,24953.05,25019.8,BREACHED_BELOW
2025-05-19,Monday,May,9:00 AM - MARKET OPEN,Money Control,BUY,26378.4,27493.47,26056.56,1:3.46,4.23%,NEUTRAL,Double Bottom | Reversal Expected,25997,26839,UPSIDE: 159 points,"Chemical sector focus | Atul, Bayer gains on exports",25997 - 26839,25997.0,26839.0,25005.35,25062.95,24916.65,24945.45,BREACHED_BELOW
2025-05-20,Tuesday,May,9:00 AM - MARKET OPEN,Money Control,BUY,26912.8,27783.65,26609.11,1:2.87,3.24%,BULLISH,Bearish Divergence | Profit Taking,25930,26824,UPSIDE: 200 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25930 - 26824,25930.0,26824.0,24996.2,25010.35,24669.7,24683.9,BREACHED_BELOW
2025-05-21,Wednesday,May,9:00 AM - MARKET OPEN,Money Control,SELL,27099.2,26105.93,27640.58,1:1.83,3.67%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25993,26870,DOWNSIDE: 178 points,DII support strong | Domestic funds accumulating,25993 - 26870,25993.0,26870.0,24744.25,24946.2,24685.35,24813.45,BREACHED_BELOW
2025-05-22,Thursday,May,9:00 AM - MARKET OPEN,Money Control,BUY,27129.6,28046.4,26692.08,1:2.1,3.38%,BULLISH,Bearish Divergence | Profit Taking,25853,26832,UPSIDE: 69 points,Cement stocks stable | UltraTech holding ground,25853 - 26832,25853.0,26832.0,24733.95,24737.5,24462.4,24609.7,BREACHED_BELOW
2025-05-26,Monday,May,9:00 AM - MARKET OPEN,Money Control,SELL,26656.0,25377.44,26985.14,1:3.88,4.8%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25936,26862,DOWNSIDE: 183 points,Telecom strength | Bharti Airtel gains on tariff hikes,25936 - 26862,25936.0,26862.0,24919.35,25079.2,24900.5,25001.15,BREACHED_BELOW
2025-05-27,Tuesday,May,9:00 AM - MARKET OPEN,Money Control,SELL,27140.4,26138.69,27586.41,1:2.25,3.69%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25998,26927,DOWNSIDE: 195 points,"Chemical sector focus | Atul, Bayer gains on exports",25998 - 26927,25998.0,26927.0,24956.65,25062.9,24704.1,24826.2,BREACHED_BELOW
2025-05-28,Wednesday,May,9:00 AM - MARKET OPEN,Money Control,BUY,27279.8,28236.6,26896.17,1:2.49,3.51%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25832,26999,UPSIDE: 81 points,"Realty sector gaining traction | DLF, Oberoi up",25832 - 26999,25832.0,26999.0,24832.5,24864.25,24737.05,24752.45,BREACHED_BELOW
2025-05-29,Thursday,May,9:00 AM - MARKET OPEN,Money Control,BUY,26533.2,27756.46,26086.66,1:2.74,4.61%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25838,26809,UPSIDE: 134 points,Energy stocks leading | Oil majors positive on crude rally,25838 - 26809,25838.0,26809.0,24825.1,24892.6,24677.3,24833.6,BREACHED_BELOW
2025-05-30,Friday,May,9:00 AM - MARKET OPEN,Money Control,BUY,26491.6,27031.81,26198.99,1:1.85,2.04%,STRONG BULLISH,Moving Average Crossover | Trend Change,25927,26882,UPSIDE: 123 points,Cement stocks stable | UltraTech holding ground,25927 - 26882,25927.0,26882.0,24812.6,24863.95,24717.4,24750.7,BREACHED_BELOW
2025-06-02,Monday,June,9:00 AM - MARKET OPEN,Money Control,SELL,26516.0,25407.66,26837.45,1:3.45,4.18%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25895,26885,DOWNSIDE: 121 points,"Realty sector gaining traction | DLF, Oberoi up",25895 - 26885,25895.0,26885.0,24669.7,24754.4,24526.15,24716.6,BREACHED_BELOW
2025-06-03,Tuesday,June,9:00 AM - MARKET OPEN,Money Control,BUY,26339.4,27249.89,25849.18,1:1.86,3.46%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25902,26904,UPSIDE: 190 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25902 - 26904,25902.0,26904.0,24786.3,24845.1,24502.15,24542.5,BREACHED_BELOW
2025-06-04,Wednesday,June,9:00 AM - MARKET OPEN,Money Control,BUY,26972.8,27931.81,26692.74,1:3.42,3.56%,NEUTRAL,Breakout above 26500 | Momentum Building,25864,26839,UPSIDE: 56 points,Telecom strength | Bharti Airtel gains on tariff hikes,25864 - 26839,25864.0,26839.0,24560.45,24644.25,24530.45,24620.2,BREACHED_BELOW
2025-06-05,Thursday,June,9:00 AM - MARKET OPEN,Money Control,BUY,26789.2,27987.2,26441.63,1:3.45,4.47%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25985,26956,UPSIDE: 194 points,Cement stocks stable | UltraTech holding ground,25985 - 26956,25985.0,26956.0,24691.2,24899.85,24613.1,24750.9,BREACHED_BELOW
2025-06-06,Friday,June,9:00 AM - MARKET OPEN,Money Control,SELL,27203.6,26223.49,27709.65,1:1.94,3.6%,BULLISH,Bearish Divergence | Profit Taking,25900,26814,DOWNSIDE: 96 points,FII flows remain positive | Foreign buying continues,25900 - 26814,25900.0,26814.0,24748.7,25029.5,24671.45,25003.05,BREACHED_BELOW
2025-06-09,Monday,June,9:00 AM - MARKET OPEN,Money Control,BUY,26858.0,27475.17,26463.52,1:1.56,2.3%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25916,26845,UPSIDE: 164 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25916 - 26845,25916.0,26845.0,25160.1,25160.1,25077.15,25103.2,BREACHED_BELOW
2025-06-10,Tuesday,June,9:00 AM - MARKET OPEN,Money Control,BUY,27190.4,28046.71,26654.02,1:1.6,3.15%,NEUTRAL,Double Bottom | Reversal Expected,25919,26902,UPSIDE: 140 points,Q3 earnings season | Corporate profits robust,25919 - 26902,25919.0,26902.0,25196.05,25199.3,25055.45,25104.25,BREACHED_BELOW
2025-06-11,Wednesday,June,9:00 AM - MARKET OPEN,Money Control,SELL,26598.8,25286.97,27065.63,1:2.81,4.93%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,26000,26955,DOWNSIDE: 122 points,Energy stocks leading | Oil majors positive on crude rally,26000 - 26955,26000.0,26955.0,25134.15,25222.4,25081.3,25141.4,BREACHED_BELOW
2025-06-12,Thursday,June,9:00 AM - MARKET OPEN,Money Control,BUY,26569.2,27238.44,26261.18,1:2.17,2.52%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25886,26871,UPSIDE: 135 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25886 - 26871,25886.0,26871.0,25164.45,25196.2,24825.9,24888.2,BREACHED_BELOW
2025-06-13,Friday,June,9:00 AM - MARKET OPEN,Money Control,SELL,27236.6,26500.94,27510.02,1:2.69,2.7%,BULLISH,Moving Average Crossover | Trend Change,25906,26965,DOWNSIDE: 101 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25906 - 26965,25906.0,26965.0,24473.0,24754.35,24473.0,24718.6,BREACHED_BELOW
2025-06-16,Monday,June,9:00 AM - MARKET OPEN,Money Control,BUY,26409.0,27256.26,26137.09,1:3.12,3.21%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25951,26841,UPSIDE: 78 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25951 - 26841,25951.0,26841.0,24732.35,24967.1,24703.6,24946.5,BREACHED_BELOW
2025-06-17,Tuesday,June,9:00 AM - MARKET OPEN,Money Control,BUY,26493.4,27800.88,25999.16,1:2.65,4.94%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25954,26847,UPSIDE: 149 points,FII flows remain positive | Foreign buying continues,25954 - 26847,25954.0,26847.0,24977.85,24982.05,24813.7,24853.4,BREACHED_BELOW
2025-06-18,Wednesday,June,9:00 AM - MARKET OPEN,Money Control,SELL,27036.8,25731.97,27507.76,1:2.77,4.83%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25859,26996,DOWNSIDE: 96 points,FII flows remain positive | Foreign buying continues,25859 - 26996,25859.0,26996.0,24788.35,24947.55,24750.45,24812.05,BREACHED_BELOW
2025-06-19,Thursday,June,9:00 AM - MARKET OPEN,Money Control,SELL,26465.2,25173.74,26796.13,1:3.9,4.88%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25836,26906,DOWNSIDE: 61 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25836 - 26906,25836.0,26906.0,24803.25,24863.1,24733.4,24793.25,BREACHED_BELOW
2025-06-20,Friday,June,9:00 AM - MARKET OPEN,Money Control,BUY,26946.6,28178.32,26627.5,1:3.86,4.57%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25954,26981,UPSIDE: 188 points,Q3 earnings season | Corporate profits robust,25954 - 26981,25954.0,26981.0,24787.65,25136.2,24783.65,25112.4,BREACHED_BELOW
2025-06-23,Monday,June,9:00 AM - MARKET OPEN,Money Control,BUY,27019.0,27631.19,26719.72,1:2.05,2.27%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25838,26877,UPSIDE: 146 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25838 - 26877,25838.0,26877.0,24939.75,25057.0,24824.85,24971.9,BREACHED_BELOW
2025-06-24,Tuesday,June,9:00 AM - MARKET OPEN,Money Control,SELL,27014.4,26316.23,27523.78,1:1.37,2.58%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25858,26920,DOWNSIDE: 199 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25858 - 26920,25858.0,26920.0,25179.9,25317.7,24999.7,25044.35,BREACHED_BELOW
2025-06-25,Wednesday,June,9:00 AM - MARKET OPEN,Money Control,SELL,26836.8,25505.75,27255.29,1:3.18,4.96%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25825,26996,DOWNSIDE: 153 points,"Chemical sector focus | Atul, Bayer gains on exports",25825 - 26996,25825.0,26996.0,25150.35,25266.8,25125.05,25244.75,BREACHED_BELOW
2025-06-26,Thursday,June,9:00 AM - MARKET OPEN,Money Control,SELL,27104.2,26136.33,27599.9,1:1.95,3.57%,NEUTRAL,RSI Overbought | Consolidation Zone,25899,26944,DOWNSIDE: 178 points,Cement stocks stable | UltraTech holding ground,25899 - 26944,25899.0,26944.0,25268.95,25565.3,25259.9,25549.0,BREACHED_BELOW
2025-06-27,Friday,June,9:00 AM - MARKET OPEN,Money Control,BUY,27110.6,28176.19,26736.93,1:2.85,3.93%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25808,26938,UPSIDE: 180 points,Cement stocks stable | UltraTech holding ground,25808 - 26938,25808.0,26938.0,25576.65,25654.2,25523.55,25637.8,BREACHED_BELOW
2025-07-01,Tuesday,July,9:00 AM - MARKET OPEN,Money Control,BUY,26921.0,27860.98,26506.09,1:2.27,3.49%,STRONG BULLISH,Double Bottom | Reversal Expected,25996,26978,UPSIDE: 90 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25996 - 26978,25996.0,26978.0,25551.35,25593.4,25501.8,25541.8,BREACHED_BELOW
2025-07-02,Wednesday,July,9:00 AM - MARKET OPEN,Money Control,SELL,27213.4,26333.92,27606.53,1:2.24,3.23%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25803,26877,DOWNSIDE: 62 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25803 - 26877,25803.0,26877.0,25588.3,25608.1,25378.75,25453.4,BREACHED_BELOW
2025-07-03,Thursday,July,9:00 AM - MARKET OPEN,Money Control,BUY,27006.8,27803.88,26515.64,1:1.62,2.95%,BULLISH,Bullish Engulfing | Support at 26000,25974,26914,UPSIDE: 73 points,"FMCG holding support | ITC, HUL steady amid volatility",25974 - 26914,25974.0,26914.0,25505.1,25587.5,25384.35,25405.3,BREACHED_BELOW
2025-07-04,Friday,July,9:00 AM - MARKET OPEN,Money Control,SELL,27074.2,26301.9,27578.73,1:1.53,2.85%,BULLISH,Support Breach | Watch 25800,25881,26831,DOWNSIDE: 100 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25881 - 26831,25881.0,26831.0,25428.85,25470.25,25331.65,25461.0,BREACHED_BELOW
2025-07-07,Monday,July,9:00 AM - MARKET OPEN,Money Control,SELL,27142.6,26257.37,27493.4,1:2.52,3.26%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25849,26804,DOWNSIDE: 106 points,Cement stocks stable | UltraTech holding ground,25849 - 26804,25849.0,26804.0,25450.45,25489.8,25407.25,25461.3,BREACHED_BELOW
