Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26439.2,25683.64,26751.83,1:2.42,2.86%,BULLISH,Bearish Divergence | Profit Taking,25957,26838,DOWNSIDE: 70 points,"Realty sector gaining traction | DLF, Oberoi up",25957 - 26838,25957.0,26838.0,22541.5,22558.05,22377.35,22397.2,BREACHED_BELOW
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26259.6,25029.08,26678.58,1:2.94,4.69%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25909,26893,DOWNSIDE: 166 points,Q3 earnings season | Corporate profits robust,25909 - 26893,25909.0,26893.0,,,,,NO_DATA
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26555.0,25420.21,27083.46,1:2.15,4.27%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25868,26846,DOWNSIDE: 113 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25868 - 26846,25868.0,26846.0,22353.15,22577.0,22353.15,22508.75,BREACHED_BELOW
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26182.4,25409.85,26558.45,1:2.05,2.95%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25980,26819,DOWNSIDE: 121 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25980 - 26819,25980.0,26819.0,22662.25,22857.8,22599.2,22834.3,BREACHED_BELOW
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,Bloomberg,BUY,26512.8,27699.46,26188.4,1:3.66,4.48%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25993,26943,UPSIDE: 124 points,Cement stocks stable | UltraTech holding ground,25993 - 26943,25993.0,26943.0,22874.95,22940.7,22807.95,22907.6,BREACHED_BELOW
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26228.2,25427.92,26593.59,1:2.19,3.05%,BULLISH,Triangle Breakout | Directional Move,25840,26992,DOWNSIDE: 159 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25840 - 26992,25840.0,26992.0,23036.6,23216.7,22973.95,23190.65,BREACHED_BELOW
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,Bloomberg,BUY,26840.6,27969.86,26466.07,1:3.02,4.21%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25991,26803,UPSIDE: 94 points,"FMCG holding support | ITC, HUL steady amid volatility",25991 - 26803,25991.0,26803.0,23168.25,23402.7,23132.8,23350.4,BREACHED_BELOW
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,Bloomberg,BUY,26740.0,27687.6,26413.95,1:2.91,3.54%,STRONG BULLISH,Support Breach | Watch 25800,25900,26820,UPSIDE: 88 points,"Chemical sector focus | Atul, Bayer gains on exports",25900 - 26820,25900.0,26820.0,23515.4,23708.75,23433.5,23658.35,BREACHED_BELOW
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26382.4,25459.94,26793.21,1:2.25,3.5%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25980,26992,DOWNSIDE: 133 points,FII flows remain positive | Foreign buying continues,25980 - 26992,25980.0,26992.0,23751.5,23869.6,23601.4,23668.65,BREACHED_BELOW
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26443.8,25556.46,26752.32,1:2.88,3.36%,BULLISH,Golden Cross | Resistance at 27000,25932,26964,DOWNSIDE: 142 points,"FMCG holding support | ITC, HUL steady amid volatility",25932 - 26964,25932.0,26964.0,23700.95,23736.5,23451.7,23486.85,BREACHED_BELOW
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26860.2,25920.72,27234.08,1:2.51,3.5%,NEUTRAL,Triangle Breakout | Directional Move,25859,26987,DOWNSIDE: 110 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25859 - 26987,25859.0,26987.0,23433.95,23646.45,23412.2,23591.95,BREACHED_BELOW
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,Bloomberg,BUY,26920.6,27536.11,26648.48,1:2.26,2.29%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25972,26933,UPSIDE: 131 points,Telecom strength | Bharti Airtel gains on tariff hikes,25972 - 26933,25972.0,26933.0,23600.4,23649.2,23450.2,23519.35,BREACHED_BELOW
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,Bloomberg,BUY,26277.0,27469.48,25820.03,1:2.61,4.54%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25990,26974,UPSIDE: 108 points,"FMCG holding support | ITC, HUL steady amid volatility",25990 - 26974,25990.0,26974.0,23341.1,23565.15,23136.4,23165.7,BREACHED_BELOW
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26146.4,25080.91,26536.07,1:2.73,4.08%,BULLISH,Moving Average Crossover | Trend Change,25810,26917,DOWNSIDE: 98 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25810 - 26917,25810.0,26917.0,23192.6,23350.0,23158.45,23332.35,BREACHED_BELOW
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26558.8,25757.22,26845.89,1:2.79,3.02%,STRONG BULLISH,Triangle Breakout | Directional Move,25876,26895,DOWNSIDE: 170 points,DII support strong | Domestic funds accumulating,25876 - 26895,25876.0,26895.0,23150.3,23306.5,23145.8,23250.1,BREACHED_BELOW
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26732.2,26124.64,27046.02,1:1.94,2.27%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25939,26830,DOWNSIDE: 192 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25939 - 26830,25939.0,26830.0,23190.4,23214.7,22857.45,22904.45,BREACHED_BELOW
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,Bloomberg,BUY,26820.6,27485.81,26361.36,1:1.45,2.48%,BULLISH,Moving Average Crossover | Trend Change,25866,26868,UPSIDE: 102 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25866 - 26868,25866.0,26868.0,21758.4,22254.0,21743.65,22161.6,BREACHED_BELOW
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26738.0,25761.04,27243.77,1:1.93,3.65%,BULLISH,RSI Overbought | Consolidation Zone,25930,26913,DOWNSIDE: 119 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25930 - 26913,25930.0,26913.0,22446.75,22697.2,22270.85,22535.85,BREACHED_BELOW
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,Bloomberg,BUY,26969.4,28094.14,26552.88,1:2.7,4.17%,NEUTRAL,Bearish Divergence | Profit Taking,25944,26876,UPSIDE: 53 points,FII flows remain positive | Foreign buying continues,25944 - 26876,25944.0,26876.0,22460.3,22468.7,22353.25,22399.15,BREACHED_BELOW
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26461.8,25509.46,26893.86,1:2.2,3.6%,NEUTRAL,RSI Overbought | Consolidation Zone,25911,26873,DOWNSIDE: 55 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25911 - 26873,25911.0,26873.0,,,,,NO_DATA
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,Bloomberg,BUY,26972.2,28107.21,26458.15,1:2.21,4.21%,STRONG BULLISH,Double Bottom | Reversal Expected,25873,26897,UPSIDE: 110 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25873 - 26897,25873.0,26897.0,,,,,NO_DATA
2025-04-15,Tuesday,April,9:00 AM - MARKET OPEN,Bloomberg,BUY,26903.6,28112.53,26626.22,1:4.36,4.49%,BULLISH,Golden Cross | Resistance at 27000,26000,26996,UPSIDE: 200 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",26000 - 26996,26000.0,26996.0,23368.35,23368.35,23207.0,23328.55,BREACHED_BELOW
2025-04-16,Wednesday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26916.0,25734.75,27303.85,1:3.05,4.39%,STRONG BULLISH,Double Bottom | Reversal Expected,25878,26805,DOWNSIDE: 141 points,Energy stocks leading | Oil majors positive on crude rally,25878 - 26805,25878.0,26805.0,23344.1,23452.2,23273.05,23437.2,BREACHED_BELOW
2025-04-18,Friday,April,9:00 AM - MARKET OPEN,Bloomberg,BUY,26867.4,27493.05,26504.96,1:1.73,2.33%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25928,26828,UPSIDE: 77 points,Cement stocks stable | UltraTech holding ground,25928 - 26828,25928.0,26828.0,,,,,NO_DATA
2025-04-22,Tuesday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26428.8,25641.63,26783.91,1:2.22,2.98%,NEUTRAL,Triangle Breakout | Directional Move,25952,26943,DOWNSIDE: 78 points,Cement stocks stable | UltraTech holding ground,25952 - 26943,25952.0,26943.0,24185.4,24242.6,24072.0,24167.25,BREACHED_BELOW
2025-04-23,Wednesday,April,9:00 AM - MARKET OPEN,Bloomberg,BUY,26205.2,27428.41,25846.25,1:3.41,4.67%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25830,26840,UPSIDE: 123 points,"Realty sector gaining traction | DLF, Oberoi up",25830 - 26840,25830.0,26840.0,24357.6,24359.3,24119.95,24328.95,BREACHED_BELOW
2025-04-24,Thursday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26570.6,25685.93,27062.77,1:1.8,3.33%,BULLISH,Higher High-Higher Low | Bull Run Continues,25830,26858,DOWNSIDE: 129 points,"Realty sector gaining traction | DLF, Oberoi up",25830 - 26858,25830.0,26858.0,24277.9,24347.85,24216.15,24246.7,BREACHED_BELOW
2025-04-25,Friday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26890.0,25855.54,27205.26,1:3.28,3.85%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25989,26827,DOWNSIDE: 65 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25989 - 26827,25989.0,26827.0,24289.0,24365.45,23847.85,24039.35,BREACHED_BELOW
2025-04-28,Monday,April,9:00 AM - MARKET OPEN,Bloomberg,BUY,26317.4,27136.49,25910.75,1:2.01,3.11%,BULLISH,Support Breach | Watch 25800,25832,26827,UPSIDE: 106 points,Cement stocks stable | UltraTech holding ground,25832 - 26827,25832.0,26827.0,24070.25,24355.1,24054.05,24328.5,BREACHED_BELOW
2025-04-29,Tuesday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26548.8,25516.97,26895.25,1:2.98,3.89%,NEUTRAL,Bullish Engulfing | Support at 26000,25996,26869,DOWNSIDE: 131 points,"FMCG holding support | ITC, HUL steady amid volatility",25996 - 26869,25996.0,26869.0,24370.7,24457.65,24290.75,24335.95,BREACHED_BELOW
2025-04-30,Wednesday,April,9:00 AM - MARKET OPEN,Bloomberg,SELL,26285.2,25435.84,26788.6,1:1.69,3.23%,BULLISH,Higher High-Higher Low | Bull Run Continues,25978,26852,DOWNSIDE: 182 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25978 - 26852,25978.0,26852.0,24342.05,24396.15,24198.75,24334.2,BREACHED_BELOW
2025-05-01,Thursday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26966.6,27541.24,26516.73,1:1.28,2.13%,NEUTRAL/BEARISH,Head & Shoulders | Downside Risk,25824,26804,UPSIDE: 199 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25824 - 26804,25824.0,26804.0,,,,,NO_DATA
2025-05-02,Friday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26637.0,27382.32,26182.48,1:1.64,2.8%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25824,26901,UPSIDE: 125 points,Q3 earnings season | Corporate profits robust,25824 - 26901,25824.0,26901.0,24311.9,24589.15,24238.5,24346.7,BREACHED_BELOW
2025-05-05,Monday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26945.4,27735.54,26653.82,1:2.71,2.93%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25852,26906,UPSIDE: 78 points,"Realty sector gaining traction | DLF, Oberoi up",25852 - 26906,25852.0,26906.0,24419.5,24526.4,24400.65,24461.15,BREACHED_BELOW
2025-05-06,Tuesday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,27154.8,28245.27,26708.17,1:2.44,4.02%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25901,26986,UPSIDE: 168 points,DII support strong | Domestic funds accumulating,25901 - 26986,25901.0,26986.0,24500.75,24509.65,24331.8,24379.6,BREACHED_BELOW
2025-05-07,Wednesday,May,9:00 AM - MARKET OPEN,Bloomberg,SELL,27039.2,26120.34,27385.4,1:2.65,3.4%,STRONG BULLISH,Bearish Divergence | Profit Taking,25968,26871,DOWNSIDE: 67 points,DII support strong | Domestic funds accumulating,25968 - 26871,25968.0,26871.0,24233.3,24449.6,24220.0,24414.4,BREACHED_BELOW
2025-05-08,Thursday,May,9:00 AM - MARKET OPEN,Bloomberg,SELL,26382.6,25213.79,26754.62,1:3.14,4.43%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25884,26994,DOWNSIDE: 132 points,"FMCG holding support | ITC, HUL steady amid volatility",25884 - 26994,25884.0,26994.0,24431.5,24447.25,24150.2,24273.8,BREACHED_BELOW
2025-05-09,Friday,May,9:00 AM - MARKET OPEN,Bloomberg,SELL,27023.0,26121.03,27404.85,1:2.36,3.34%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25868,26828,DOWNSIDE: 159 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25868 - 26828,25868.0,26828.0,23935.75,24164.25,23935.75,24008.0,BREACHED_BELOW
2025-05-12,Monday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26258.4,27270.5,25871.95,1:2.62,3.85%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25970,26968,UPSIDE: 200 points,"FMCG holding support | ITC, HUL steady amid volatility",25970 - 26968,25970.0,26968.0,24420.1,24944.8,24378.85,24924.7,BREACHED_BELOW
2025-05-13,Tuesday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26912.8,27736.24,26463.22,1:1.83,3.06%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25996,26912,UPSIDE: 151 points,Cement stocks stable | UltraTech holding ground,25996 - 26912,25996.0,26912.0,24864.05,24973.8,24547.5,24578.35,BREACHED_BELOW
2025-05-14,Wednesday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26600.2,27287.84,26316.91,1:2.43,2.59%,BULLISH,Higher High-Higher Low | Bull Run Continues,25986,26977,UPSIDE: 137 points,Cement stocks stable | UltraTech holding ground,25986 - 26977,25986.0,26977.0,24613.8,24767.55,24535.55,24666.9,BREACHED_BELOW
2025-05-15,Thursday,May,9:00 AM - MARKET OPEN,Bloomberg,SELL,26564.6,25458.28,26941.05,1:2.94,4.16%,STRONG BULLISH,Double Bottom | Reversal Expected,25876,26906,DOWNSIDE: 166 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25876 - 26906,25876.0,26906.0,24694.45,25116.25,24494.45,25062.1,BREACHED_BELOW
2025-05-16,Friday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26305.0,27078.22,25913.11,1:1.97,2.94%,BULLISH,Double Bottom | Reversal Expected,25879,26848,UPSIDE: 165 points,"Chemical sector focus | Atul, Bayer gains on exports",25879 - 26848,25879.0,26848.0,25064.65,25070.0,24953.05,25019.8,BREACHED_BELOW
2025-05-19,Monday,May,9:00 AM - MARKET OPEN,Bloomberg,SELL,26812.4,25738.03,27324.2,1:2.1,4.01%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25922,26922,DOWNSIDE: 134 points,Cement stocks stable | UltraTech holding ground,25922 - 26922,25922.0,26922.0,25005.35,25062.95,24916.65,24945.45,BREACHED_BELOW
2025-05-20,Tuesday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26310.8,27421.7,25965.18,1:3.21,4.22%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25813,26923,UPSIDE: 73 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25813 - 26923,25813.0,26923.0,24996.2,25010.35,24669.7,24683.9,BREACHED_BELOW
2025-05-21,Wednesday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26540.2,27515.02,26024.28,1:1.89,3.67%,STRONG BULLISH,Support Breach | Watch 25800,25852,26911,UPSIDE: 88 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25852 - 26911,25852.0,26911.0,24744.25,24946.2,24685.35,24813.45,BREACHED_BELOW
2025-05-22,Thursday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26842.6,27507.12,26385.44,1:1.45,2.48%,BULLISH,RSI Overbought | Consolidation Zone,25832,26855,UPSIDE: 86 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25832 - 26855,25832.0,26855.0,24733.95,24737.5,24462.4,24609.7,BREACHED_BELOW
2025-05-26,Monday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26595.0,27623.03,26240.26,1:2.9,3.87%,BULLISH,Double Bottom | Reversal Expected,25801,26865,UPSIDE: 137 points,Energy stocks leading | Oil majors positive on crude rally,25801 - 26865,25801.0,26865.0,24919.35,25079.2,24900.5,25001.15,BREACHED_BELOW
2025-05-27,Tuesday,May,9:00 AM - MARKET OPEN,Bloomberg,SELL,27261.4,26079.02,27695.57,1:2.72,4.34%,NEUTRAL,RSI Overbought | Consolidation Zone,25806,26834,DOWNSIDE: 84 points,Energy stocks leading | Oil majors positive on crude rally,25806 - 26834,25806.0,26834.0,24956.65,25062.9,24704.1,24826.2,BREACHED_BELOW
2025-05-28,Wednesday,May,9:00 AM - MARKET OPEN,Bloomberg,SELL,27185.8,26136.22,27509.32,1:3.24,3.86%,NEUTRAL,Golden Cross | Resistance at 27000,25845,26911,DOWNSIDE: 86 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25845 - 26911,25845.0,26911.0,24832.5,24864.25,24737.05,24752.45,BREACHED_BELOW
2025-05-29,Thursday,May,9:00 AM - MARKET OPEN,Bloomberg,SELL,26909.2,26345.86,27287.74,1:1.49,2.09%,NEUTRAL/BEARISH,Support Breach | Watch 25800,25833,26813,DOWNSIDE: 144 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25833 - 26813,25833.0,26813.0,24825.1,24892.6,24677.3,24833.6,BREACHED_BELOW
2025-05-30,Friday,May,9:00 AM - MARKET OPEN,Bloomberg,BUY,26648.6,27361.12,26189.71,1:1.55,2.67%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25987,26994,UPSIDE: 159 points,Energy stocks leading | Oil majors positive on crude rally,25987 - 26994,25987.0,26994.0,24812.6,24863.95,24717.4,24750.7,BREACHED_BELOW
2025-06-02,Monday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,26529.0,25610.25,26959.42,1:2.13,3.46%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25804,26895,DOWNSIDE: 144 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25804 - 26895,25804.0,26895.0,24669.7,24754.4,24526.15,24716.6,BREACHED_BELOW
2025-06-03,Tuesday,June,9:00 AM - MARKET OPEN,Bloomberg,BUY,26958.4,27852.25,26590.6,1:2.43,3.32%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25816,26922,UPSIDE: 142 points,"FMCG holding support | ITC, HUL steady amid volatility",25816 - 26922,25816.0,26922.0,24786.3,24845.1,24502.15,24542.5,BREACHED_BELOW
2025-06-04,Wednesday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,26499.8,25384.5,26910.28,1:2.72,4.21%,NEUTRAL,Bearish Divergence | Profit Taking,25806,26902,DOWNSIDE: 173 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25806 - 26902,25806.0,26902.0,24560.45,24644.25,24530.45,24620.2,BREACHED_BELOW
2025-06-05,Thursday,June,9:00 AM - MARKET OPEN,Bloomberg,BUY,27304.2,27912.31,26928.1,1:1.62,2.23%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25856,26923,UPSIDE: 122 points,Telecom strength | Bharti Airtel gains on tariff hikes,25856 - 26923,25856.0,26923.0,24691.2,24899.85,24613.1,24750.9,BREACHED_BELOW
2025-06-06,Friday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,26906.6,25858.73,27401.53,1:2.12,3.89%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25916,26823,DOWNSIDE: 140 points,"Chemical sector focus | Atul, Bayer gains on exports",25916 - 26823,25916.0,26823.0,24748.7,25029.5,24671.45,25003.05,BREACHED_BELOW
2025-06-09,Monday,June,9:00 AM - MARKET OPEN,Bloomberg,BUY,27026.0,28102.06,26492.95,1:2.02,3.98%,BULLISH,Moving Average Crossover | Trend Change,25855,26893,UPSIDE: 129 points,FII flows remain positive | Foreign buying continues,25855 - 26893,25855.0,26893.0,25160.1,25160.1,25077.15,25103.2,BREACHED_BELOW
2025-06-10,Tuesday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,26909.4,25988.93,27370.77,1:2.0,3.42%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25925,26810,DOWNSIDE: 115 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25925 - 26810,25925.0,26810.0,25196.05,25199.3,25055.45,25104.25,BREACHED_BELOW
2025-06-11,Wednesday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,27316.8,26097.43,27775.88,1:2.66,4.46%,NEUTRAL,Triangle Breakout | Directional Move,25880,26868,DOWNSIDE: 117 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25880 - 26868,25880.0,26868.0,25134.15,25222.4,25081.3,25141.4,BREACHED_BELOW
2025-06-12,Thursday,June,9:00 AM - MARKET OPEN,Bloomberg,BUY,26853.2,27531.48,26371.42,1:1.41,2.53%,BULLISH,Head & Shoulders | Downside Risk,25977,26964,UPSIDE: 158 points,"FMCG holding support | ITC, HUL steady amid volatility",25977 - 26964,25977.0,26964.0,25164.45,25196.2,24825.9,24888.2,BREACHED_BELOW
2025-06-13,Friday,June,9:00 AM - MARKET OPEN,Bloomberg,BUY,26837.6,28014.39,26318.33,1:2.27,4.38%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25996,26949,UPSIDE: 186 points,Cement stocks stable | UltraTech holding ground,25996 - 26949,25996.0,26949.0,24473.0,24754.35,24473.0,24718.6,BREACHED_BELOW
2025-06-16,Monday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,26391.0,25492.25,26804.56,1:2.17,3.41%,NEUTRAL,Breakout above 26500 | Momentum Building,25866,26910,DOWNSIDE: 65 points,Q3 earnings season | Corporate profits robust,25866 - 26910,25866.0,26910.0,24732.35,24967.1,24703.6,24946.5,BREACHED_BELOW
2025-06-17,Tuesday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,27334.4,26584.6,27772.65,1:1.71,2.74%,STRONG BULLISH,Double Bottom | Reversal Expected,25967,26827,DOWNSIDE: 161 points,FII flows remain positive | Foreign buying continues,25967 - 26827,25967.0,26827.0,24977.85,24982.05,24813.7,24853.4,BREACHED_BELOW
2025-06-18,Wednesday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,27348.8,26188.62,27865.94,1:2.24,4.24%,NEUTRAL,Head & Shoulders | Downside Risk,25955,26998,DOWNSIDE: 133 points,"FMCG holding support | ITC, HUL steady amid volatility",25955 - 26998,25955.0,26998.0,24788.35,24947.55,24750.45,24812.05,BREACHED_BELOW
2025-06-19,Thursday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,26459.2,25502.29,26846.66,1:2.47,3.62%,BULLISH,Moving Average Crossover | Trend Change,25910,26916,DOWNSIDE: 71 points,"Chemical sector focus | Atul, Bayer gains on exports",25910 - 26916,25910.0,26916.0,24803.25,24863.1,24733.4,24793.25,BREACHED_BELOW
2025-06-20,Friday,June,9:00 AM - MARKET OPEN,Bloomberg,BUY,26781.6,27923.99,26387.95,1:2.9,4.27%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25999,26958,UPSIDE: 109 points,"Realty sector gaining traction | DLF, Oberoi up",25999 - 26958,25999.0,26958.0,24787.65,25136.2,24783.65,25112.4,BREACHED_BELOW
2025-06-23,Monday,June,9:00 AM - MARKET OPEN,Bloomberg,BUY,26706.0,27591.55,26282.23,1:2.09,3.32%,BULLISH,Head & Shoulders | Downside Risk,25984,26942,UPSIDE: 67 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25984 - 26942,25984.0,26942.0,24939.75,25057.0,24824.85,24971.9,BREACHED_BELOW
2025-06-24,Tuesday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,26587.4,25501.33,27000.62,1:2.63,4.08%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25807,26904,DOWNSIDE: 118 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25807 - 26904,25807.0,26904.0,25179.9,25317.7,24999.7,25044.35,BREACHED_BELOW
2025-06-25,Wednesday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,26515.8,25906.42,26810.44,1:2.07,2.3%,NEUTRAL,Head & Shoulders | Downside Risk,25851,26829,DOWNSIDE: 112 points,Telecom strength | Bharti Airtel gains on tariff hikes,25851 - 26829,25851.0,26829.0,25150.35,25266.8,25125.05,25244.75,BREACHED_BELOW
2025-06-26,Thursday,June,9:00 AM - MARKET OPEN,Bloomberg,SELL,27118.2,25805.69,27457.08,1:3.87,4.84%,NEUTRAL,Bearish Divergence | Profit Taking,25922,26859,DOWNSIDE: 172 points,Energy stocks leading | Oil majors positive on crude rally,25922 - 26859,25922.0,26859.0,25268.95,25565.3,25259.9,25549.0,BREACHED_BELOW
2025-06-27,Friday,June,9:00 AM - MARKET OPEN,Bloomberg,BUY,26698.6,28021.14,26259.18,1:3.01,4.95%,NEUTRAL,Bullish Engulfing | Support at 26000,25881,26859,UPSIDE: 129 points,FII flows remain positive | Foreign buying continues,25881 - 26859,25881.0,26859.0,25576.65,25654.2,25523.55,25637.8,BREACHED_BELOW
2025-07-01,Tuesday,July,9:00 AM - MARKET OPEN,Bloomberg,SELL,26650.0,25637.33,27012.97,1:2.79,3.8%,STRONG BULLISH,Head & Shoulders | Downside Risk,25838,26894,DOWNSIDE: 134 points,Q3 earnings season | Corporate profits robust,25838 - 26894,25838.0,26894.0,25551.35,25593.4,25501.8,25541.8,BREACHED_BELOW
2025-07-02,Wednesday,July,9:00 AM - MARKET OPEN,Bloomberg,SELL,26453.4,25458.11,26860.24,1:2.45,3.76%,STRONG BULLISH,Moving Average Crossover | Trend Change,25814,26825,DOWNSIDE: 80 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25814 - 26825,25814.0,26825.0,25588.3,25608.1,25378.75,25453.4,BREACHED_BELOW
2025-07-03,Thursday,July,9:00 AM - MARKET OPEN,Bloomberg,BUY,27167.8,28070.87,26736.17,1:2.09,3.32%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25950,26841,UPSIDE: 72 points,"FMCG holding support | ITC, HUL steady amid volatility",25950 - 26841,25950.0,26841.0,25505.1,25587.5,25384.35,25405.3,BREACHED_BELOW
