Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26065.2,26999.99,25566.12,1:1.87,3.59%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25899,26804,UPSIDE: 147 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25899 - 26804,25899.0,26804.0,22541.5,22558.05,22377.35,22397.2,BREACHED_BELOW
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26390.6,25430.21,26909.09,1:1.85,3.64%,BULLISH,Breakout above 26500 | Momentum Building,25958,26998,DOWNSIDE: 75 points,Energy stocks leading | Oil majors positive on crude rally,25958 - 26998,25958.0,26998.0,,,,,NO_DATA
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26144.0,27112.75,25771.35,1:2.6,3.71%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25872,26817,UPSIDE: 154 points,Q3 earnings season | Corporate profits robust,25872 - 26817,25872.0,26817.0,22353.15,22577.0,22353.15,22508.75,BREACHED_BELOW
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26916.4,25927.82,27186.64,1:3.66,3.67%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25816,26838,DOWNSIDE: 124 points,DII support strong | Domestic funds accumulating,25816 - 26838,25816.0,26838.0,22662.25,22857.8,22599.2,22834.3,BREACHED_BELOW
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26965.8,28094.25,26659.74,1:3.69,4.18%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25817,26909,UPSIDE: 149 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25817 - 26909,25817.0,26909.0,22874.95,22940.7,22807.95,22907.6,BREACHED_BELOW
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26356.2,27496.82,25913.5,1:2.58,4.33%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25930,26871,UPSIDE: 118 points,"Chemical sector focus | Atul, Bayer gains on exports",25930 - 26871,25930.0,26871.0,23036.6,23216.7,22973.95,23190.65,BREACHED_BELOW
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26057.6,25230.1,26509.52,1:1.83,3.18%,MODERATELY BULLISH,Support Breach | Watch 25800,25821,26814,DOWNSIDE: 173 points,FII flows remain positive | Foreign buying continues,25821 - 26814,25821.0,26814.0,23168.25,23402.7,23132.8,23350.4,BREACHED_BELOW
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26791.0,27447.0,26376.67,1:1.58,2.45%,BULLISH,RSI Overbought | Consolidation Zone,25904,26895,UPSIDE: 131 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25904 - 26895,25904.0,26895.0,23515.4,23708.75,23433.5,23658.35,BREACHED_BELOW
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26207.4,25560.84,26717.85,1:1.27,2.47%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25871,26944,DOWNSIDE: 155 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25871 - 26944,25871.0,26944.0,23751.5,23869.6,23601.4,23668.65,BREACHED_BELOW
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26145.8,25373.16,26599.33,1:1.7,2.96%,STRONG BULLISH,Support Breach | Watch 25800,25802,26901,DOWNSIDE: 100 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25802 - 26901,25802.0,26901.0,23700.95,23736.5,23451.7,23486.85,BREACHED_BELOW
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26631.2,25947.86,26965.64,1:2.04,2.57%,NEUTRAL,Triangle Breakout | Directional Move,25956,26969,DOWNSIDE: 89 points,Cement stocks stable | UltraTech holding ground,25956 - 26969,25956.0,26969.0,23433.95,23646.45,23412.2,23591.95,BREACHED_BELOW
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26482.6,27398.77,25991.43,1:1.87,3.46%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25972,26828,UPSIDE: 188 points,Energy stocks leading | Oil majors positive on crude rally,25972 - 26828,25972.0,26828.0,23600.4,23649.2,23450.2,23519.35,BREACHED_BELOW
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26761.0,25794.76,27147.25,1:2.5,3.61%,STRONG BULLISH,Triangle Breakout | Directional Move,25838,26982,DOWNSIDE: 85 points,Q3 earnings season | Corporate profits robust,25838 - 26982,25838.0,26982.0,23341.1,23565.15,23136.4,23165.7,BREACHED_BELOW
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26992.4,28238.73,26457.01,1:2.33,4.62%,NEUTRAL,Bearish Divergence | Profit Taking,25986,26884,UPSIDE: 196 points,DII support strong | Domestic funds accumulating,25986 - 26884,25986.0,26884.0,23192.6,23350.0,23158.45,23332.35,BREACHED_BELOW
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26274.8,26800.68,25876.37,1:1.32,2.0%,NEUTRAL/BEARISH,Support Breach | Watch 25800,25992,26907,UPSIDE: 115 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25992 - 26907,25992.0,26907.0,23150.3,23306.5,23145.8,23250.1,BREACHED_BELOW
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26102.2,25237.16,26507.0,1:2.14,3.31%,STRONG BULLISH,Support Breach | Watch 25800,25802,26864,DOWNSIDE: 152 points,"FMCG holding support | ITC, HUL steady amid volatility",25802 - 26864,25802.0,26864.0,23190.4,23214.7,22857.45,22904.45,BREACHED_BELOW
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26536.6,25702.35,26845.52,1:2.7,3.14%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25979,26956,DOWNSIDE: 195 points,FII flows remain positive | Foreign buying continues,25979 - 26956,25979.0,26956.0,21758.4,22254.0,21743.65,22161.6,BREACHED_BELOW
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26573.0,27755.29,26252.83,1:3.69,4.45%,NEUTRAL,RSI Overbought | Consolidation Zone,26000,26859,UPSIDE: 87 points,Q3 earnings season | Corporate profits robust,26000 - 26859,26000.0,26859.0,22446.75,22697.2,22270.85,22535.85,BREACHED_BELOW
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26626.4,27309.44,26179.47,1:1.53,2.57%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25992,26942,UPSIDE: 198 points,"Realty sector gaining traction | DLF, Oberoi up",25992 - 26942,25992.0,26942.0,22460.3,22468.7,22353.25,22399.15,BREACHED_BELOW
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26401.8,26966.81,25923.92,1:1.18,2.14%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25976,26891,UPSIDE: 151 points,DII support strong | Domestic funds accumulating,25976 - 26891,25976.0,26891.0,,,,,NO_DATA
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26481.2,27626.14,26205.16,1:4.15,4.32%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25921,26812,UPSIDE: 132 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25921 - 26812,25921.0,26812.0,,,,,NO_DATA
2025-04-15,Tuesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26571.6,27385.63,26185.24,1:2.11,3.06%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25810,26968,UPSIDE: 101 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25810 - 26968,25810.0,26968.0,23368.35,23368.35,23207.0,23328.55,BREACHED_BELOW
2025-04-16,Wednesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26341.0,26984.55,25831.1,1:1.26,2.44%,NEUTRAL/BEARISH,RSI Overbought | Consolidation Zone,25864,26973,UPSIDE: 111 points,Q3 earnings season | Corporate profits robust,25864 - 26973,25864.0,26973.0,23344.1,23452.2,23273.05,23437.2,BREACHED_BELOW
2025-04-18,Friday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26505.4,25859.22,26840.06,1:1.93,2.44%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25818,26874,DOWNSIDE: 152 points,Energy stocks leading | Oil majors positive on crude rally,25818 - 26874,25818.0,26874.0,,,,,NO_DATA
2025-04-22,Tuesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26742.8,27946.52,26373.79,1:3.26,4.5%,NEUTRAL,Bullish Engulfing | Support at 26000,25917,26819,UPSIDE: 191 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25917 - 26819,25917.0,26819.0,24185.4,24242.6,24072.0,24167.25,BREACHED_BELOW
2025-04-23,Wednesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26179.2,26775.07,25816.41,1:1.64,2.28%,STRONG BULLISH,Triangle Breakout | Directional Move,25815,26862,UPSIDE: 191 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25815 - 26862,25815.0,26862.0,24357.6,24359.3,24119.95,24328.95,BREACHED_BELOW
2025-04-24,Thursday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26758.6,26004.01,27067.3,1:2.44,2.82%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25979,26898,DOWNSIDE: 116 points,"Chemical sector focus | Atul, Bayer gains on exports",25979 - 26898,25979.0,26898.0,24277.9,24347.85,24216.15,24246.7,BREACHED_BELOW
2025-04-25,Friday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26266.0,27450.54,25746.42,1:2.28,4.51%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25811,26882,UPSIDE: 172 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25811 - 26882,25811.0,26882.0,24289.0,24365.45,23847.85,24039.35,BREACHED_BELOW
2025-04-28,Monday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26431.4,27551.76,26087.11,1:3.25,4.24%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25891,26919,UPSIDE: 98 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25891 - 26919,25891.0,26919.0,24070.25,24355.1,24054.05,24328.5,BREACHED_BELOW
2025-04-29,Tuesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,27054.8,28343.87,26770.42,1:4.53,4.76%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25886,26900,UPSIDE: 167 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25886 - 26900,25886.0,26900.0,24370.7,24457.65,24290.75,24335.95,BREACHED_BELOW
2025-04-30,Wednesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26895.2,28229.23,26515.09,1:3.51,4.96%,BULLISH,Triangle Breakout | Directional Move,25807,26846,UPSIDE: 65 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25807 - 26846,25807.0,26846.0,24342.05,24396.15,24198.75,24334.2,BREACHED_BELOW
2025-05-01,Thursday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26407.6,25310.47,26714.5,1:3.57,4.15%,NEUTRAL,RSI Overbought | Consolidation Zone,25968,26862,DOWNSIDE: 68 points,Q3 earnings season | Corporate profits robust,25968 - 26862,25968.0,26862.0,,,,,NO_DATA
2025-05-02,Friday,May,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26866.0,27424.93,26537.98,1:1.7,2.08%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25821,26985,UPSIDE: 133 points,"FMCG holding support | ITC, HUL steady amid volatility",25821 - 26985,25821.0,26985.0,24311.9,24589.15,24238.5,24346.7,BREACHED_BELOW
2025-05-05,Monday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26492.4,25341.46,26998.85,1:2.27,4.34%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25939,26967,DOWNSIDE: 94 points,"Realty sector gaining traction | DLF, Oberoi up",25939 - 26967,25939.0,26967.0,24419.5,24526.4,24400.65,24461.15,BREACHED_BELOW
2025-05-06,Tuesday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,27148.8,26505.74,27590.81,1:1.45,2.37%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25803,26979,DOWNSIDE: 177 points,Telecom strength | Bharti Airtel gains on tariff hikes,25803 - 26979,25803.0,26979.0,24500.75,24509.65,24331.8,24379.6,BREACHED_BELOW
2025-05-07,Wednesday,May,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26929.2,28191.2,26494.69,1:2.9,4.69%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25940,26872,UPSIDE: 155 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25940 - 26872,25940.0,26872.0,24233.3,24449.6,24220.0,24414.4,BREACHED_BELOW
2025-05-08,Thursday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26921.6,26185.47,27384.49,1:1.59,2.73%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25820,26967,DOWNSIDE: 190 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25820 - 26967,25820.0,26967.0,24431.5,24447.25,24150.2,24273.8,BREACHED_BELOW
2025-05-09,Friday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,27053.0,25703.31,27372.12,1:4.23,4.99%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25852,27000,DOWNSIDE: 78 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25852 - 27000,25852.0,27000.0,23935.75,24164.25,23935.75,24008.0,BREACHED_BELOW
2025-05-12,Monday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26436.4,25623.36,26766.41,1:2.46,3.08%,NEUTRAL,Bearish Divergence | Profit Taking,25808,26893,DOWNSIDE: 176 points,"Chemical sector focus | Atul, Bayer gains on exports",25808 - 26893,25808.0,26893.0,24420.1,24944.8,24378.85,24924.7,BREACHED_BELOW
2025-05-13,Tuesday,May,9:00 AM - MARKET OPEN,NDTV Profit,BUY,27036.8,28247.13,26723.69,1:3.87,4.48%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25908,26968,UPSIDE: 165 points,DII support strong | Domestic funds accumulating,25908 - 26968,25908.0,26968.0,24864.05,24973.8,24547.5,24578.35,BREACHED_BELOW
2025-05-14,Wednesday,May,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26911.2,28086.45,26441.54,1:2.5,4.37%,NEUTRAL,Bullish Engulfing | Support at 26000,25816,26937,UPSIDE: 191 points,DII support strong | Domestic funds accumulating,25816 - 26937,25816.0,26937.0,24613.8,24767.55,24535.55,24666.9,BREACHED_BELOW
2025-05-15,Thursday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,27185.6,26315.53,27695.87,1:1.71,3.2%,STRONG BULLISH,Bearish Divergence | Profit Taking,25880,26818,DOWNSIDE: 121 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25880 - 26818,25880.0,26818.0,24694.45,25116.25,24494.45,25062.1,BREACHED_BELOW
2025-05-16,Friday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26578.0,25907.98,27043.6,1:1.44,2.52%,BULLISH,Bearish Divergence | Profit Taking,25872,26941,DOWNSIDE: 91 points,Cement stocks stable | UltraTech holding ground,25872 - 26941,25872.0,26941.0,25064.65,25070.0,24953.05,25019.8,BREACHED_BELOW
2025-05-19,Monday,May,9:00 AM - MARKET OPEN,NDTV Profit,BUY,27025.4,27966.01,26549.37,1:1.98,3.48%,STRONG BULLISH,Support Breach | Watch 25800,25938,26831,UPSIDE: 115 points,Energy stocks leading | Oil majors positive on crude rally,25938 - 26831,25938.0,26831.0,25005.35,25062.95,24916.65,24945.45,BREACHED_BELOW
2025-05-20,Tuesday,May,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26320.8,27424.66,25905.18,1:2.66,4.19%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25956,26873,UPSIDE: 56 points,Energy stocks leading | Oil majors positive on crude rally,25956 - 26873,25956.0,26873.0,24996.2,25010.35,24669.7,24683.9,BREACHED_BELOW
2025-05-21,Wednesday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26829.2,25819.81,27332.5,1:2.01,3.76%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25844,26841,DOWNSIDE: 97 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25844 - 26841,25844.0,26841.0,24744.25,24946.2,24685.35,24813.45,BREACHED_BELOW
2025-05-22,Thursday,May,9:00 AM - MARKET OPEN,NDTV Profit,BUY,27037.6,27722.06,26621.22,1:1.64,2.53%,BULLISH,Bullish Engulfing | Support at 26000,25964,26814,UPSIDE: 88 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25964 - 26814,25964.0,26814.0,24733.95,24737.5,24462.4,24609.7,BREACHED_BELOW
2025-05-26,Monday,May,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26533.0,27091.39,26110.57,1:1.32,2.1%,BULLISH,Triangle Breakout | Directional Move,25960,26825,UPSIDE: 188 points,"Realty sector gaining traction | DLF, Oberoi up",25960 - 26825,25960.0,26825.0,24919.35,25079.2,24900.5,25001.15,BREACHED_BELOW
2025-05-27,Tuesday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26566.4,25776.99,26914.47,1:2.27,2.97%,BULLISH,Golden Cross | Resistance at 27000,25846,26947,DOWNSIDE: 119 points,Energy stocks leading | Oil majors positive on crude rally,25846 - 26947,25846.0,26947.0,24956.65,25062.9,24704.1,24826.2,BREACHED_BELOW
2025-05-28,Wednesday,May,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26410.8,27710.24,26132.73,1:4.67,4.92%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25850,26843,UPSIDE: 188 points,"Realty sector gaining traction | DLF, Oberoi up",25850 - 26843,25850.0,26843.0,24832.5,24864.25,24737.05,24752.45,BREACHED_BELOW
2025-05-29,Thursday,May,9:00 AM - MARKET OPEN,NDTV Profit,BUY,27127.2,27746.03,26825.28,1:2.05,2.28%,STRONG BULLISH,Moving Average Crossover | Trend Change,25816,26848,UPSIDE: 145 points,Telecom strength | Bharti Airtel gains on tariff hikes,25816 - 26848,25816.0,26848.0,24825.1,24892.6,24677.3,24833.6,BREACHED_BELOW
2025-05-30,Friday,May,9:00 AM - MARKET OPEN,NDTV Profit,SELL,27174.6,26128.5,27708.69,1:1.96,3.85%,NEUTRAL,Golden Cross | Resistance at 27000,25925,26988,DOWNSIDE: 178 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25925 - 26988,25925.0,26988.0,24812.6,24863.95,24717.4,24750.7,BREACHED_BELOW
2025-06-02,Monday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26931.0,26098.96,27310.13,1:2.19,3.09%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25872,26956,DOWNSIDE: 186 points,Cement stocks stable | UltraTech holding ground,25872 - 26956,25872.0,26956.0,24669.7,24754.4,24526.15,24716.6,BREACHED_BELOW
2025-06-03,Tuesday,June,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26846.4,28015.22,26414.48,1:2.71,4.35%,STRONG BULLISH,Head & Shoulders | Downside Risk,25822,26888,UPSIDE: 197 points,Telecom strength | Bharti Airtel gains on tariff hikes,25822 - 26888,25822.0,26888.0,24786.3,24845.1,24502.15,24542.5,BREACHED_BELOW
2025-06-04,Wednesday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26593.8,25288.01,27002.94,1:3.19,4.91%,STRONG BULLISH,Head & Shoulders | Downside Risk,25988,26857,DOWNSIDE: 164 points,FII flows remain positive | Foreign buying continues,25988 - 26857,25988.0,26857.0,24560.45,24644.25,24530.45,24620.2,BREACHED_BELOW
2025-06-05,Thursday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,27048.2,26203.58,27473.54,1:1.99,3.12%,STRONG BULLISH,Double Bottom | Reversal Expected,25913,26890,DOWNSIDE: 81 points,"FMCG holding support | ITC, HUL steady amid volatility",25913 - 26890,25913.0,26890.0,24691.2,24899.85,24613.1,24750.9,BREACHED_BELOW
2025-06-06,Friday,June,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26770.6,27600.06,26475.42,1:2.81,3.1%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25849,26971,UPSIDE: 65 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25849 - 26971,25849.0,26971.0,24748.7,25029.5,24671.45,25003.05,BREACHED_BELOW
2025-06-09,Monday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,27312.0,26393.53,27787.58,1:1.93,3.36%,BULLISH,Golden Cross | Resistance at 27000,25888,26987,DOWNSIDE: 181 points,FII flows remain positive | Foreign buying continues,25888 - 26987,25888.0,26987.0,25160.1,25160.1,25077.15,25103.2,BREACHED_BELOW
2025-06-10,Tuesday,June,9:00 AM - MARKET OPEN,NDTV Profit,BUY,27142.4,27793.02,26749.39,1:1.66,2.4%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25817,26916,UPSIDE: 76 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25817 - 26916,25817.0,26916.0,25196.05,25199.3,25055.45,25104.25,BREACHED_BELOW
2025-06-11,Wednesday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26902.8,25896.45,27178.28,1:3.65,3.74%,BULLISH,Breakout above 26500 | Momentum Building,25894,26841,DOWNSIDE: 159 points,FII flows remain positive | Foreign buying continues,25894 - 26841,25894.0,26841.0,25134.15,25222.4,25081.3,25141.4,BREACHED_BELOW
2025-06-12,Thursday,June,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26572.2,27106.36,26285.52,1:1.86,2.01%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25912,26806,UPSIDE: 61 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25912 - 26806,25912.0,26806.0,25164.45,25196.2,24825.9,24888.2,BREACHED_BELOW
2025-06-13,Friday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26366.6,25311.2,26853.8,1:2.17,4.0%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25916,26978,DOWNSIDE: 135 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25916 - 26978,25916.0,26978.0,24473.0,24754.35,24473.0,24718.6,BREACHED_BELOW
2025-06-16,Monday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26726.0,26178.17,27014.13,1:1.9,2.05%,BULLISH,Breakout above 26500 | Momentum Building,25907,26918,DOWNSIDE: 129 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25907 - 26918,25907.0,26918.0,24732.35,24967.1,24703.6,24946.5,BREACHED_BELOW
2025-06-17,Tuesday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26494.4,25175.71,26883.54,1:3.39,4.98%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25968,26854,DOWNSIDE: 125 points,"FMCG holding support | ITC, HUL steady amid volatility",25968 - 26854,25968.0,26854.0,24977.85,24982.05,24813.7,24853.4,BREACHED_BELOW
2025-06-18,Wednesday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26560.8,25320.36,27080.6,1:2.39,4.67%,NEUTRAL,Support Breach | Watch 25800,25840,26809,DOWNSIDE: 113 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25840 - 26809,25840.0,26809.0,24788.35,24947.55,24750.45,24812.05,BREACHED_BELOW
2025-06-19,Thursday,June,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26632.2,27740.9,26176.73,1:2.43,4.16%,BULLISH,Head & Shoulders | Downside Risk,25823,26905,UPSIDE: 172 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25823 - 26905,25823.0,26905.0,24803.25,24863.1,24733.4,24793.25,BREACHED_BELOW
2025-06-20,Friday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26982.6,25759.95,27429.14,1:2.74,4.53%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25923,26971,DOWNSIDE: 62 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25923 - 26971,25923.0,26971.0,24787.65,25136.2,24783.65,25112.4,BREACHED_BELOW
2025-06-23,Monday,June,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26780.0,28089.7,26246.77,1:2.46,4.89%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25972,26952,UPSIDE: 83 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25972 - 26952,25972.0,26952.0,24939.75,25057.0,24824.85,24971.9,BREACHED_BELOW
2025-06-24,Tuesday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26434.4,25706.79,26920.12,1:1.5,2.75%,NEUTRAL/BEARISH,Bullish Engulfing | Support at 26000,25873,27000,DOWNSIDE: 122 points,DII support strong | Domestic funds accumulating,25873 - 27000,25873.0,27000.0,25179.9,25317.7,24999.7,25044.35,BREACHED_BELOW
2025-06-25,Wednesday,June,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26558.8,27524.43,26285.52,1:3.53,3.64%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25809,26924,UPSIDE: 115 points,Energy stocks leading | Oil majors positive on crude rally,25809 - 26924,25809.0,26924.0,25150.35,25266.8,25125.05,25244.75,BREACHED_BELOW
2025-06-26,Thursday,June,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26666.2,25422.47,27193.76,1:2.36,4.66%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25902,26841,DOWNSIDE: 132 points,"Realty sector gaining traction | DLF, Oberoi up",25902 - 26841,25902.0,26841.0,25268.95,25565.3,25259.9,25549.0,BREACHED_BELOW
2025-06-27,Friday,June,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26459.6,27252.63,26052.26,1:1.95,3.0%,MODERATELY BULLISH,Support Breach | Watch 25800,25815,26895,UPSIDE: 109 points,Cement stocks stable | UltraTech holding ground,25815 - 26895,25815.0,26895.0,25576.65,25654.2,25523.55,25637.8,BREACHED_BELOW
2025-07-01,Tuesday,July,9:00 AM - MARKET OPEN,NDTV Profit,BUY,27071.0,28195.51,26719.24,1:3.2,4.15%,BULLISH,Support Breach | Watch 25800,25958,26860,UPSIDE: 191 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25958 - 26860,25958.0,26860.0,25551.35,25593.4,25501.8,25541.8,BREACHED_BELOW
2025-07-02,Wednesday,July,9:00 AM - MARKET OPEN,NDTV Profit,SELL,27169.4,26043.41,27712.24,1:2.07,4.14%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25996,26812,DOWNSIDE: 53 points,"FMCG holding support | ITC, HUL steady amid volatility",25996 - 26812,25996.0,26812.0,25588.3,25608.1,25378.75,25453.4,BREACHED_BELOW
